"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa04611","Platelet activation",16,-0.682112984581332,-2.00858267178002,0.00057576712354377,0.00743263014029231,0.00490366258329144,266,"tags=56%, list=21%, signal=45%","60/5594/71/2212/3688/6093/9138/5908/10672"
"hsa04670","Leukocyte transendothelial migration",16,-0.667867950866982,-1.96663606099218,0.000977810549389389,0.0114965549510659,0.00758482869269732,277,"tags=75%, list=22%, signal=60%","83593/6494/9080/60/71/3688/1499/998/6093/5908/4689/50848"
"hsa04014","Ras signaling pathway",22,-0.605814170339929,-1.95355137193037,0.00105250150960463,0.0114965549510659,0.00758482869269732,446,"tags=82%, list=35%, signal=54%","5062/54331/808/2113/6464/83593/4763/3845/2793/2790/5594/2885/998/5058/5154/3551/5868/5908"
"hsa04270","Vascular smooth muscle contraction",10,-0.750042714361755,-1.88744339473411,0.00148795576580473,0.0140859812496181,0.00929319741449972,46,"tags=50%, list=4%, signal=49%","5594/6093/135/9138/10672"
"hsa04714","Thermogenesis",28,-0.551859317010574,-1.88614790805052,0.00146093471237442,0.0140859812496181,0.00929319741449972,349,"tags=61%, list=27%, signal=45%","6197/4731/3845/60/51079/71/7388/2885/1337/126328/29796/1347/7384/27089/55818/1385/6392"
"hsa04510","Focal adhesion",20,-0.608518135050935,-1.91234278114617,0.00186757674889677,0.0165747436464589,0.0109351533323561,266,"tags=55%, list=21%, signal=44%","60/5594/71/3688/2885/1499/998/5058/5154/6093/5908"
"hsa05205","Proteoglycans in cancer",19,-0.613682873403498,-1.91292016549232,0.00235196234084904,0.0175459209441659,0.0115758855747277,308,"tags=63%, list=24%, signal=49%","3845/60/5594/71/3688/2885/1499/998/3091/5058/6093/9138"
"hsa04380","Osteoclast differentiation",20,-0.596104073236789,-1.8733300712078,0.00261458809098685,0.0175459209441659,0.0115758855747277,387,"tags=60%, list=30%, signal=43%","488/6688/4791/2214/11027/5594/2212/2885/3551/1385/169200/4689"
"hsa05415","Diabetic cardiomyopathy",22,-0.5780077510053,-1.86388481855617,0.00246504295910746,0.0175459209441659,0.0115758855747277,329,"tags=64%, list=26%, signal=48%","513/488/4731/51660/51079/7388/1337/126328/29796/1347/7384/27089/6392/4689"
"hsa05100","Bacterial invasion of epithelial cells",13,-0.679263130683547,-1.85482127042448,0.00234885332037608,0.0175459209441659,0.0115758855747277,289,"tags=69%, list=23%, signal=54%","6464/10096/60/10092/71/3688/1499/998/1785"
"hsa04062","Chemokine signaling pathway",21,-0.580541724694586,-1.82203888236445,0.00271838211811021,0.0175459209441659,0.0115758855747277,308,"tags=52%, list=24%, signal=40%","3845/2793/6374/2790/5594/2885/998/5058/3551/6093/5908"
"hsa01100","Metabolic pathways",112,-0.363477319250238,-1.63081908053861,0.00263939692860358,0.0175459209441659,0.0115758855747277,339,"tags=41%, list=26%, signal=33%","23530/262/5153/4731/25902/27232/51109/847/55256/55862/64781/3034/9296/51079/79717/8613/1633/276/4967/7360/5730/7388/55312/27315/84706/51/10606/79586/5743/1120/1337/3417/3418/2053/126328/29796/1347/7384/27089/8802/37/6392/60496/5150/9107/4548"
"hsa04022","cGMP-PKG signaling pathway",14,-0.660662064427425,-1.84827580576652,0.00285303423948856,0.0176143853046685,0.0116210547970014,46,"tags=57%, list=4%, signal=56%","808/488/476/5594/6093/1385/10672/1258"
"hsa04120","Ubiquitin mediated proteolysis",12,0.682907224818268,1.84210980251786,0.00360760953651479,0.020491222167404,0.0135190420526238,338,"tags=92%, list=26%, signal=68%","11065/55284/7317/246184/6477/5371/7326/7321/6502/64326/7323"
"hsa04010","MAPK signaling pathway",31,-0.505013498786627,-1.76485655662267,0.00346831959302001,0.020491222167404,0.0135190420526238,370,"tags=55%, list=29%, signal=40%","8986/4763/6197/5494/4791/3845/929/5594/2885/998/3925/5058/5154/3551/1845/4296/5908"
"hsa04530","Tight junction",16,-0.611746608703422,-1.80137846007442,0.00590678424907668,0.0289228745989272,0.0190818075560009,289,"tags=69%, list=23%, signal=54%","10096/9080/60/10092/71/3688/51735/123720/998/6093/50848"
"hsa04015","Rap1 signaling pathway",20,-0.56908605726183,-1.78842264637603,0.0057554672662517,0.0289228745989272,0.0190818075560009,411,"tags=75%, list=32%, signal=52%","808/83593/6494/3845/60/5594/71/3688/51735/1499/998/5154/135/5908/889"
"hsa05168","Herpes simplex virus 1 infection",24,0.523570638633628,1.74987674042414,0.00579925403582606,0.0289228745989272,0.0190818075560009,354,"tags=50%, list=28%, signal=37%","6428/6426/1616/5452/6009/5371/811/581/9641/10482/567/3665"
"hsa05020","Prion disease",28,-0.507164805453488,-1.7333907526012,0.00568956496930988,0.0289228745989272,0.0190818075560009,249,"tags=43%, list=19%, signal=35%","5594/51079/7388/1337/126328/29796/1347/7384/27089/1385/6392/4689"
"hsa05034","Alcoholism",16,-0.605696445408262,-1.78356285850871,0.0066315344571423,0.0312953566128486,0.0206470477282693,418,"tags=62%, list=33%, signal=43%","54331/808/6464/3845/2793/2790/5594/2885/1385/135"
"hsa04260","Cardiac muscle contraction",10,-0.703578170889509,-1.77051779304933,0.00683208489435426,0.0312953566128486,0.0206470477282693,259,"tags=90%, list=20%, signal=72%","488/7170/476/7388/1337/29796/1347/7384/27089"
"hsa04517","IgSF CAM signaling",25,-0.516084074713573,-1.73116716606642,0.00716541370460444,0.0317965233141822,0.0209776914378222,289,"tags=52%, list=23%, signal=41%","10096/60/10092/5594/71/3688/51735/2885/1499/998/5058/5908/50848"
"hsa01200","Carbon metabolism",16,-0.592562552863888,-1.74488816740333,0.00881293199320389,0.0379223134253016,0.0250191689759217,195,"tags=44%, list=15%, signal=38%","4967/84706/51/3417/3418/8802/6392"
"hsa05130","Pathogenic Escherichia coli infection",26,-0.508393098397501,-1.72512885284109,0.0104072830641891,0.0422681256856525,0.0278863097555454,302,"tags=62%, list=24%, signal=48%","841/10096/9080/60/10092/5594/71/2212/3688/998/5058/3551/7456/6093/9138/10672"
"hsa04144","Endocytosis",31,-0.470106830477508,-1.64286919869419,0.0104181999929425,0.0422681256856525,0.0278863097555454,297,"tags=45%, list=23%, signal=36%","161/10096/10092/57403/80223/9559/57132/998/30011/7456/5868/1785/10565/10254"
"hsa04820","Cytoskeleton in muscle cells",11,-0.67296204884847,-1.74904512295842,0.0110248464281266,0.0434868942442771,0.0286903898275809,266,"tags=64%, list=21%, signal=51%","60/476/71/9172/3688/752/84823"
"hsa04520","Adherens junction",13,-0.618735364496464,-1.68954189178059,0.0115479016657753,0.0443189739605431,0.0292393527241538,266,"tags=69%, list=21%, signal=55%","60/11235/5594/71/1499/998/6093/5908/889"
"hsa05163","Human cytomegalovirus infection",32,-0.486699795777149,-1.70635827306041,0.0119069236409251,0.0444942936055623,0.0293550195025578,308,"tags=47%, list=24%, signal=37%","3845/841/2793/5734/2790/5594/2885/5743/1499/11214/3551/6093/1385/9138/10672"
