"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa04550","Signaling pathways regulating pluripotency of stem cells",11,0.731302973580007,1.89626653174982,0.000778241284092982,0.00613945901895575,0.00345885015152437,296,"tags=64%, list=23%, signal=49%","84108/4089/3845/1499/5594/3398/90"
"hsa04068","FoxO signaling pathway",15,0.681873310233868,1.96795700014538,0.00104142248177652,0.00744649689880082,0.00419520952045117,310,"tags=80%, list=24%, signal=61%","4089/6502/5170/7043/3845/51422/1027/5594/5934/901/847/3551"
"hsa05215","Prostate cancer",12,0.719062469140195,1.92902964167962,0.00110124249911843,0.00744649689880082,0.00419520952045117,313,"tags=75%, list=24%, signal=57%","5154/5170/3845/1499/1385/1027/5594/3551/64764"
"hsa04151","PI3K-Akt signaling pathway",28,0.561860692241224,1.8880853601977,0.0010618383418995,0.00744649689880082,0.00419520952045117,313,"tags=57%, list=24%, signal=44%","6199/1977/5154/4170/5170/3845/54331/5516/1385/1027/5594/5934/7531/5523/3551/64764"
"hsa05231","Choline metabolism in cancer",14,0.685752637844201,1.92986610808085,0.00138334209344513,0.00892884442132768,0.00503033488525503,204,"tags=43%, list=16%, signal=36%","3091/6199/5154/5170/3845/5594"
"hsa05222","Small cell lung cancer",11,0.708470167573557,1.83706113067779,0.00179924362906376,0.0106455248052939,0.00599747876354587,310,"tags=73%, list=24%, signal=56%","4149/6502/5743/581/1027/7186/1164/3551"
"hsa01521","EGFR tyrosine kinase inhibitor resistance",13,0.669078434334208,1.82376478623808,0.00174064575380831,0.0106455248052939,0.00599747876354587,241,"tags=62%, list=19%, signal=50%","6199/1977/5154/4763/581/3845/5594/6464"
"hsa04152","AMPK signaling pathway",13,0.664815184792455,1.81214407932211,0.00214306586188979,0.012172614095534,0.00685781075804732,152,"tags=54%, list=12%, signal=48%","6199/5170/79602/5516/51422/1385/6319"
"hsa04210","Apoptosis",20,0.613727359924037,1.89824252606538,0.00239966730029462,0.0126204724682162,0.00711012533420629,310,"tags=60%, list=24%, signal=46%","4170/5170/581/5366/3845/637/839/8737/5594/7186/55367/3551"
"hsa04146","Peroxisome",10,0.733638684809409,1.81969402607529,0.00234078699907515,0.0126204724682162,0.00711012533420629,270,"tags=80%, list=21%, signal=64%","51/3417/3418/215/2180/5264/2053/847"
"hsa05230","Central carbon metabolism in cancer",10,0.72509324185514,1.79849818155942,0.00301492088186019,0.0152899559008624,0.00861405966245769,204,"tags=60%, list=16%, signal=51%","3091/3417/5315/3418/3845/5594"
"hsa03013","Nucleocytoplasmic transport",18,0.603473680249366,1.81489491511053,0.00350389179142621,0.0171569873925008,0.00966590839014127,161,"tags=39%, list=13%, signal=34%","51808/22985/22916/8021/57187/10921/23633"
"hsa04066","HIF-1 signaling pathway",10,0.718413960432041,1.78193110466482,0.00372650883808936,0.0176388085002896,0.00993735690157163,234,"tags=60%, list=18%, signal=49%","3091/6199/1977/1027/5594/2597"
"hsa03010","Ribosome",24,-0.553895471982262,-1.8549370829514,0.00427634042711214,0.0195883980854814,0.0110357172312571,377,"tags=54%, list=29%, signal=39%","4736/6203/64969/6183/10573/9801/51069/6176/6182/6201/64951/6209/6227"
"hsa05207","Chemical carcinogenesis - receptor activation",16,0.624617443789947,1.83265019390827,0.00443991044275047,0.0197021025897052,0.0110997761068762,313,"tags=62%, list=24%, signal=48%","6197/4259/6199/3845/1385/23633/9641/5594/2053/64764"
"hsa04931","Insulin resistance",10,0.70995061522053,1.76093889277512,0.00477996575617965,0.0205683374962882,0.0115877957725567,145,"tags=50%, list=11%, signal=45%","6197/6199/5170/51422/1385"
"hsa05205","Proteoglycans in cancer",19,0.581926304864396,1.78421895208302,0.00557258325966052,0.0219807450797721,0.0123835183548012,204,"tags=32%, list=16%, signal=27%","3091/6199/5170/3845/1499/5594"
"hsa04630","JAK-STAT signaling pathway",11,0.675861467625157,1.75250686440247,0.00536901236997374,0.0219807450797721,0.0123835183548012,70,"tags=27%, list=5%, signal=26%","6772/5154/4170"
"hsa04064","NF-kappa B signaling pathway",10,0.704294037063382,1.74690849648643,0.00545742808655989,0.0219807450797721,0.0123835183548012,310,"tags=70%, list=24%, signal=54%","5743/4791/929/8737/7186/55367/3551"
"hsa04668","TNF signaling pathway",16,0.613164600504651,1.7990471370672,0.00617252560570894,0.0230116130393698,0.0129642890362647,316,"tags=56%, list=25%, signal=43%","5743/1385/8986/8737/5594/7186/3551/64764/9530"
"hsa01200","Carbon metabolism",16,0.609832852755024,1.78927166854624,0.00653348801440829,0.0230116130393698,0.0129642890362647,270,"tags=44%, list=21%, signal=35%","51/3417/5315/3418/6392/2597/847"
"hsa04120","Ubiquitin mediated proteolysis",12,0.665851330055141,1.78628006293253,0.00611224786475576,0.0230116130393698,0.0129642890362647,336,"tags=92%, list=26%, signal=68%","7323/6502/7326/8451/6477/246184/7317/5371/11065/7321/55284"
"hsa04071","Sphingolipid signaling pathway",16,0.605277796665771,1.77590696906782,0.00675006555940206,0.0230116130393698,0.0129642890362647,412,"tags=75%, list=32%, signal=52%","5170/581/3845/637/5516/5594/7186/253782/5523/10672/6093/2534"
"hsa05208","Chemical carcinogenesis - reactive oxygen species",26,0.522419010097157,1.73536442181088,0.00653355402259105,0.0230116130393698,0.0129642890362647,310,"tags=50%, list=24%, signal=39%","4259/3091/1337/4731/5170/3845/1329/5594/6392/2053/847/513/3551"
"hsa04814","Motor proteins",15,-0.596147713401717,-1.73533034471962,0.00680625174403897,0.0230116130393698,0.0129642890362647,380,"tags=60%, list=30%, signal=43%","84516/3833/80179/829/10112/1639/10671/51143/7283"
"hsa04211","Longevity regulating pathway",13,0.622741267075137,1.69745957356864,0.00836117150434564,0.0269837807640246,0.0152021300079012,145,"tags=54%, list=11%, signal=48%","6199/1977/79602/581/3845/51422/1385"
"hsa05131","Shigellosis",29,0.49466241457645,1.66897499291897,0.00835655369307792,0.0269837807640246,0.0152021300079012,376,"tags=45%, list=29%, signal=32%","7323/6199/581/929/8737/5594/8678/7186/3551/7321/55072/7336/6093"
"hsa05220","Chronic myeloid leukemia",14,0.610141946729345,1.71708018187595,0.00858883371909973,0.027102541958048,0.015269037722844,321,"tags=64%, list=25%, signal=49%","4089/7043/581/3845/1027/5594/6464/3551/1488"
"hsa04390","Hippo signaling pathway",12,0.645664929412063,1.73212598471193,0.0101041454780246,0.0307635936844994,0.0173316020757743,295,"tags=50%, list=23%, signal=39%","4089/7043/5516/1499/7531/3398"
"hsa04062","Chemokine signaling pathway",21,0.519484981333223,1.6419067844002,0.0101823162195174,0.0307635936844994,0.0173316020757743,397,"tags=52%, list=31%, signal=37%","6772/2185/3845/54331/5594/6464/6773/3551/5908/6093/2793"
"hsa04932","Non-alcoholic fatty liver disease",24,0.509244704706994,1.66167658250402,0.0106036468955889,0.031369122066117,0.0176727448259814,240,"tags=42%, list=19%, signal=35%","1337/4296/4731/79602/581/637/51422/1329/6392/7186"
"hsa05169","Epstein-Barr virus infection",28,0.494692914948708,1.66237372253686,0.0108640359698175,0.0314835328104915,0.0177372015833755,253,"tags=46%, list=20%, signal=38%","6772/6502/581/9612/4791/637/8737/9636/1027/9641/7186/6773/5706"
"hsa04115","p53 signaling pathway",12,0.638469857303324,1.71282375720397,0.0119940994884543,0.0340632425472102,0.0191905591815269,282,"tags=75%, list=22%, signal=59%","50484/900/8493/581/5366/637/6477/901/55367"
"hsa04142","Lysosome",12,-0.647711117403055,-1.75783383160824,0.0135959705442049,0.03785544739759,0.0213270126183606,340,"tags=83%, list=26%, signal=62%","1657/1174/1201/8763/1522/3423/7805/1213/2990/2519"
"hsa05211","Renal cell carcinoma",12,0.632102112238031,1.69574100082496,0.0147563462928393,0.0402618210193217,0.0226827160672235,281,"tags=50%, list=22%, signal=39%","3091/5062/7043/3845/5594/2113"
"hsa04657","IL-17 signaling pathway",12,0.631206727904094,1.69333895233128,0.0150485417156591,0.0402618210193217,0.0226827160672235,310,"tags=58%, list=24%, signal=45%","5743/84818/9641/5594/5597/7186/3551"
"hsa05206","MicroRNAs in cancer",16,0.568272945823128,1.6673333969613,0.0153108333453758,0.0402618210193217,0.0226827160672235,241,"tags=50%, list=19%, signal=41%","900/5154/4170/5743/3845/1027/5594/6464"
"hsa05010","Alzheimer disease",43,0.425905828943589,1.57294442786907,0.0168867414761,0.0435984961746582,0.0245625330561455,310,"tags=51%, list=24%, signal=40%","5664/1337/10313/1452/4731/5743/3845/637/1499/1329/5594/6392/57142/8678/488/2597/5693/7186/5706/51107/513/3551"
