feature,mapped_feature,n_models,consensus_score,mean_importance,pct_models
Feature_9,Protein_MYC; Protein_RNF4; Protein_SHC1,6,0.413847585586716,0.2830663807395519,25.0
Feature_40,Protein_KRAS; Protein_MYC; Protein_GRB2,9,0.4056337766565039,0.1712910012548153,37.5
Feature_39,Protein_KRAS; Protein_MYC; Protein_RNF4,5,0.4030249014206233,0.22514093840385024,20.833333333333332
Feature_78,Protein_KRAS; Protein_GRB2; Protein_SHC1,11,0.40064185124173785,0.1451019236712941,45.833333333333336
Feature_10738,Feature_10738,1,0.3939393939393939,0.9679520383870092,4.166666666666667
Feature_10,Protein_KRAS; Protein_PIK3R1; Protein_CTNNB1,8,0.39367484367484373,0.12139350084258488,33.333333333333336
Feature_149,Feature_149,6,0.39311294765840216,0.2016449337705931,25.0
Feature_133,Feature_133,2,0.3925619834710744,0.3032727582350853,8.333333333333334
Feature_240,Feature_240,4,0.38816738816738816,0.2350965397585603,16.666666666666668
Feature_91,Protein_KRAS; Protein_MYC; Protein_NRG1,8,0.38144853901156417,0.11445360585468914,33.333333333333336
Feature_43,Protein_GRB2; Protein_KRAS; Protein_MAPK1,2,0.38131313131313127,0.6723158316066662,8.333333333333334
Feature_6,Protein_KRAS; Protein_GRB2; Protein_FYN,9,0.38018941854839733,0.19110669440436276,37.5
Feature_51,Protein_KRAS; Protein_GRB2; Protein_PIK3R1,9,0.3789543273264203,0.16321839634589905,37.5
Feature_199,Feature_199,6,0.37207621718848305,0.1270938115724626,25.0
Feature_70,Protein_GRB2; Protein_PIK3R1; Protein_CTNNB1,10,0.37117573551331473,0.07442382516387014,41.666666666666664
Feature_117,Feature_117,7,0.37032765361253733,0.22840035942055473,29.166666666666668
Feature_1,Protein_KRAS; Protein_GRB2; Protein_FYN,7,0.36923969472695106,0.18483897916852962,29.166666666666668
Feature_54,Protein_KRAS; Protein_GRB2; Protein_MAPK1,7,0.3662430261360743,0.07322049331329115,29.166666666666668
Feature_160,Feature_160,4,0.3622994652406417,0.3319253619008464,16.666666666666668
Feature_64,Protein_KRAS; Protein_ITM2B; GO_0030099_instance,9,0.35193475465728125,0.07899792606436663,37.5
Feature_35,Protein_KRAS; Protein_FYN; Protein_RNF4,9,0.3492874800177031,0.11601262712174071,37.5
Feature_277,Feature_277,2,0.34545454545454546,0.3050933667140785,8.333333333333334
Feature_50,Protein_KRAS; Protein_CTNNB1; Protein_FYN,7,0.3398822471817499,0.1911074446808095,29.166666666666668
Feature_23,Protein_GRB2; Protein_KRAS; Protein_MAPK1,7,0.3376401376401376,0.10868302888147456,29.166666666666668
Feature_53,Protein_GABPA; Protein_ITM2B; Protein_SPSB1,8,0.3361722943322694,0.1419569135355611,33.333333333333336
Feature_65,Protein_KRAS; Protein_GRB2; Protein_MYC,9,0.32693179375924414,0.08561454061365671,37.5
Feature_21,Protein_KRAS; Protein_GRB2; Protein_FYN,7,0.32320457320457313,0.23213006554119078,29.166666666666668
Feature_177,Feature_177,6,0.31246566830298883,0.1994061279410714,25.0
Feature_150,Feature_150,3,0.3077733860342556,0.17432913438537154,12.5
Feature_30,Protein_GRB2; Protein_PIK3R1; Protein_CTNNB1,7,0.3057984794418903,0.15763596458587145,29.166666666666668
Feature_59,Protein_KRAS; Protein_GRB2; Protein_SHC1,8,0.29548589637430667,0.09623954743444357,33.333333333333336
Feature_92,Protein_KRAS; Protein_GRB2; Protein_FYN,8,0.29127771590722146,0.0923578912073979,33.333333333333336
Feature_187,Feature_187,5,0.2880858732299974,0.13344819534803878,20.833333333333332
Feature_24,Protein_GRB2; Protein_STAT1; Protein_H4C3,7,0.2811522466680761,0.11754198564126786,29.166666666666668
Feature_75,Protein_KRAS; Protein_RNF4; Protein_EFTUD2,6,0.2759408676429953,0.10523160419976701,25.0
Feature_27,Protein_KRAS; Protein_MYC; Protein_PIK3R1,7,0.26921195327267433,0.13703911342152955,29.166666666666668
Feature_90,Protein_KRAS; Protein_GRB2; Protein_PIK3R1,8,0.26326262852037013,0.11307280120850771,33.333333333333336
Feature_86,Protein_KRAS; Protein_GRB2; Protein_PIK3R1,8,0.2632350383612894,0.07447248967873839,33.333333333333336
Feature_3401,Feature_3401,1,0.2626262626262626,0.9597242595680195,4.166666666666667
Feature_14,Protein_KRAS; Protein_GRB2; Protein_PIK3R1,6,0.252705771685816,0.16537569150767295,25.0
Feature_17,Protein_KRAS; Protein_GRB2; Protein_FYN,7,0.24816849816849818,0.09599497891389783,29.166666666666668
Feature_171,Feature_171,3,0.2433749257278669,0.3549974095064739,12.5
Feature_88,Protein_KRAS; Protein_GRB2; Protein_MYC,10,0.24014309269540643,0.08152695633519981,41.666666666666664
Feature_98,Protein_KRAS; Protein_GRB2; Protein_MAPK1,8,0.2373136866779572,0.04335249334133697,33.333333333333336
Feature_125,Feature_125,4,0.23604304047763028,0.22641926187260056,16.666666666666668
Feature_96,Protein_GRB2; Protein_KRAS; Protein_SHC1,9,0.23390219693107206,0.06224043468052546,37.5
Feature_161,Feature_161,5,0.23244188294427529,0.14245855417490327,20.833333333333332
Feature_55,Protein_GRB2; Protein_KRAS; Protein_SHC1,8,0.23204299726038854,0.09030663773902006,33.333333333333336
Feature_169,Feature_169,6,0.23082065311474692,0.20018946500129184,25.0
Feature_168,Feature_168,4,0.2274170274170274,0.20210555427355695,16.666666666666668
Feature_159,Feature_159,4,0.2152518978605935,0.1111661691601342,16.666666666666668
Feature_89,Protein_KRAS; Protein_GRB2; Protein_MYC,6,0.21090083573997118,0.11196317198799434,25.0
Feature_79,Protein_MAPK1; Protein_GRB2; Protein_NRG1,7,0.2006645609702036,0.0864248112474367,29.166666666666668
Feature_157,Feature_157,5,0.1979341555428512,0.18489203721507966,20.833333333333332
Feature_3122,Feature_3122,1,0.19696969696969696,0.9037363695798563,4.166666666666667
Feature_52,Protein_KRAS; Protein_RPA2; Protein_MAPK1,5,0.19365735274826185,0.04007028471784393,20.833333333333332
Feature_74,Protein_GRB2; Protein_PIK3R1; Protein_CTNNB1,7,0.19317503677526074,0.12326852669917257,29.166666666666668
Feature_18,Protein_KRAS; Protein_GRB2; Protein_MAPK1,5,0.19293734796127143,0.05530488632111806,20.833333333333332
Feature_38,Protein_KRAS; Protein_MYC; Protein_RNF4,6,0.18098502408662837,0.1023528454366437,25.0
Feature_182,Feature_182,3,0.18012662510270167,0.27251757259702514,12.5
Feature_158,Feature_158,4,0.18008517097101148,0.18226064824250537,16.666666666666668
Feature_265,Feature_265,2,0.17676767676767677,0.2526454755099575,8.333333333333334
Feature_207,Feature_207,4,0.17435933957673086,0.09100988790731956,16.666666666666668
Feature_186,Feature_186,5,0.1709628795696907,0.07137469819433753,20.833333333333332
Feature_34,Protein_KRAS; Protein_GRB2; Protein_SHC1,6,0.16969578730448298,0.04379721367979949,25.0
Feature_208,Feature_208,4,0.1677433247200689,0.09625829241053456,16.666666666666668
Feature_13,Protein_KRAS; Protein_GRB2; Protein_MYC,7,0.16033209243005414,0.11612979167727866,29.166666666666668
Feature_24589,Feature_24589,1,0.1575757575757576,0.8919314066849953,4.166666666666667
Feature_57,Protein_KRAS; Protein_GRB2; Protein_FYN,4,0.15690742006531477,0.10737248459583247,16.666666666666668
Feature_111,Feature_111,4,0.15442824632547952,0.19513420322257877,16.666666666666668
Feature_110,Feature_110,3,0.15410557184750734,0.2309669266049977,12.5
Feature_143,Feature_143,5,0.15373507478770637,0.13591557383267014,20.833333333333332
Feature_85,Protein_KRAS; Protein_GRB2; Protein_MAPK1,7,0.15217456126320517,0.12133958114692758,29.166666666666668
Feature_176,Feature_176,2,0.15014809751651856,0.22505680362572977,8.333333333333334
Feature_80,Protein_KRAS; Protein_GRB2; Protein_CTNNB1,6,0.14903230492947903,0.057793332342513735,25.0
Feature_122,Feature_122,2,0.1469893742621015,0.25813437116999816,8.333333333333334
Feature_269,Feature_269,3,0.14649161331083527,0.1896839675399233,12.5
Feature_45,Protein_KRAS; Protein_MYC; Protein_STAT1,4,0.14603808353808354,0.15180291631172277,16.666666666666668
Feature_107,Feature_107,3,0.14403778040141677,0.12782011051949185,12.5
Feature_147,Feature_147,3,0.14107201042684914,0.2971035399835537,12.5
Feature_141,Feature_141,3,0.14086517347386912,0.1387017071946712,12.5
Feature_165,Feature_165,3,0.14010576782315912,0.10045630477035529,12.5
Feature_181,Feature_181,3,0.13816738816738816,0.19913457803272538,12.5
Feature_193,Feature_193,2,0.13333333333333336,0.3471368109886549,8.333333333333334
Feature_164,Feature_164,2,0.13269054178145087,0.20888711715374522,8.333333333333334
Feature_183,Feature_183,1,0.1313131313131313,0.6408939364312923,4.166666666666667
Feature_7092,Feature_7092,1,0.1313131313131313,0.8433956098096131,4.166666666666667
Feature_142,Feature_142,3,0.13105183105183105,0.08275542662981396,12.5
Feature_108,Feature_108,3,0.13102453102453102,0.20475666869737985,12.5
Feature_154,Feature_154,3,0.129821153076967,0.13755896048264205,12.5
Feature_198,Feature_198,6,0.12902129383067798,0.06058390887846749,25.0
Feature_97,Protein_KRAS; Protein_SHC1; Protein_GRB2,6,0.12885003885003884,0.024481361868809212,25.0
Feature_145,Feature_145,4,0.12832276250880903,0.13577241632713835,16.666666666666668
Feature_5,Protein_GRB2; Protein_STAT1; Protein_CTNNB1,5,0.12643824080774227,0.08543664514348992,20.833333333333332
Feature_138,Feature_138,4,0.12640967008168436,0.17349103585375633,16.666666666666668
Feature_49,Protein_GRB2; Protein_KRAS; Protein_SHC1,5,0.12485016461734864,0.10177743160176615,20.833333333333332
Feature_13237,Feature_13237,1,0.11255411255411255,0.8104945945991274,4.166666666666667
Feature_48,Protein_MYC; Protein_SHC1; Protein_RNF4,5,0.11150965436679719,0.05985452248687244,20.833333333333332
Feature_146,Feature_146,3,0.10996654860291223,0.1371153954816009,12.5
Feature_261,Feature_261,1,0.10984848484848485,0.11688104379410848,4.166666666666667
Feature_134,Feature_134,2,0.10611865784279577,0.17255947037661515,8.333333333333334
Feature_113,Feature_113,3,0.10533216783216784,0.11264040457337578,12.5
Feature_175,Feature_175,3,0.10532085822584797,0.18106785369341538,12.5
Feature_197,Feature_197,4,0.10479218850774699,0.05156091819216112,16.666666666666668
Feature_178,Feature_178,2,0.10463610463610463,0.041139166110217916,8.333333333333334
Feature_135,Feature_135,5,0.1001035893789517,0.04686120891206247,20.833333333333332
Feature_16342,Feature_16342,1,0.09848484848484848,0.7903696003283959,4.166666666666667
Feature_194,Feature_194,5,0.09749282276131313,0.10494755061483949,20.833333333333332
Feature_128,Feature_128,3,0.09595959595959597,0.09824699911732752,12.5
Feature_299,Feature_299,2,0.09516735987324222,0.20576905545349786,8.333333333333334
Feature_47,Protein_KRAS; Protein_GRB2; Protein_PIK3R1,3,0.09239766081871345,0.14565527171187784,12.5
Feature_216,Feature_216,4,0.08949169110459433,0.07226391598038653,16.666666666666668
Feature_196,Feature_196,4,0.08879176379176379,0.02526659331706918,16.666666666666668
Feature_18005,Feature_18005,1,0.08754208754208753,0.7729462726983461,4.166666666666667
Feature_174,Feature_174,2,0.08585858585858586,0.21466110880217648,8.333333333333334
Feature_101,Feature_101,2,0.08556149732620322,0.13066698708685567,8.333333333333334
Feature_115,Feature_115,3,0.08555785123966941,0.10882282497145146,12.5
Feature_210,Feature_210,4,0.08393320964749537,0.0011503603580399304,16.666666666666668
Feature_22749,Feature_22749,1,0.0787878787878788,0.7721989146320434,4.166666666666667
Feature_225,Feature_225,2,0.07610633186080756,0.13759991650861517,8.333333333333334
Feature_195,Feature_195,2,0.07567987567987568,0.08829802304048431,8.333333333333334
Feature_170,Feature_170,2,0.07306397306397307,0.14819143527531203,8.333333333333334
Feature_213,Feature_213,4,0.07200751781477689,0.001427907826080408,16.666666666666668
Feature_3042,Feature_3042,1,0.07162534435261708,0.7617891154423235,4.166666666666667
Feature_246,Feature_246,1,0.0707070707070707,0.32030626348554136,4.166666666666667
Feature_162,Feature_162,3,0.06992087944468897,0.11654923875081492,12.5
Feature_124,Feature_124,3,0.06978823075030291,0.1475310341291252,12.5
Feature_151,Feature_151,2,0.0662210338680927,0.059992079555740235,8.333333333333334
Feature_103,Feature_103,2,0.06608946608946609,0.07527357100887837,8.333333333333334
Feature_18591,Feature_18591,1,0.06565656565656565,0.7609244583553807,4.166666666666667
Feature_19,Protein_KRAS; Protein_GRB2; Protein_PIK3R1,3,0.06376560795165447,0.15319389212364187,12.5
Feature_209,Feature_209,3,0.0633205569326359,0.0,12.5
Feature_84,Protein_PIK3R1; Protein_CTNNB1; Protein_GRB2,3,0.06145081724976699,0.0,12.5
Feature_112,Feature_112,3,0.061150485027104996,0.04385416436431431,12.5
Feature_5614,Feature_5614,1,0.06060606060606061,0.7532933584032878,4.166666666666667
Feature_215,Feature_215,3,0.060452081793545207,0.04236524963038002,12.5
Feature_191,Feature_191,2,0.05948372615039281,0.25827591886978685,8.333333333333334
Feature_230,Feature_230,2,0.0593939393939394,0.12446868558772194,8.333333333333334
Feature_132,Feature_132,2,0.0588023088023088,0.08048667055237393,8.333333333333334
Feature_206,Feature_206,3,0.05824915824915826,0.0,12.5
Feature_214,Feature_214,3,0.056367053195805844,0.0,12.5
Feature_7303,Feature_7303,1,0.05627705627705627,0.7502146146731552,4.166666666666667
Feature_123,Feature_123,3,0.055941529112260815,0.10371212751990884,12.5
Feature_163,Feature_163,3,0.05576738416395699,0.14922465314466496,12.5
Feature_41,Protein_RANBP9; Protein_KRAS; Protein_ITM2B,2,0.055339105339105334,0.1738850299642179,8.333333333333334
Feature_204,Feature_204,3,0.05524185958968568,0.0,12.5
Feature_212,Feature_212,3,0.054545454545454536,0.0,12.5
Feature_185,Feature_185,2,0.053451178451178444,0.19979151785842686,8.333333333333334
Feature_2,Protein_GRB2; Protein_SHC1; Protein_KRAS,3,0.0533073074579477,0.09022494053673524,12.5
Feature_15722,Feature_15722,1,0.052525252525252523,0.7486150606583841,4.166666666666667
Feature_211,Feature_211,3,0.05246934453897704,0.0,12.5
Feature_184,Feature_184,2,0.05178944618599791,0.06369371432842771,8.333333333333334
Feature_205,Feature_205,2,0.051718483536665354,0.0034935194910190415,8.333333333333334
Feature_5401,Feature_5401,1,0.04924242424242424,0.7472981879764447,4.166666666666667
Feature_155,Feature_155,2,0.04646464646464646,0.15749119643787005,8.333333333333334
Feature_1847,Feature_1847,1,0.0463458110516934,0.7296071880115214,4.166666666666667
Feature_201,Feature_201,2,0.04567755476846386,0.0,8.333333333333334
Feature_200,Feature_200,2,0.045454545454545456,0.0,8.333333333333334
Feature_14360,Feature_14360,1,0.043771043771043766,0.7096891554769214,4.166666666666667
Feature_233,Feature_233,2,0.0435799859055673,0.0008513813222695115,8.333333333333334
Feature_218,Feature_218,2,0.04266474266474267,0.0,8.333333333333334
Feature_172,Feature_172,2,0.04259431045145331,0.11080397575640788,8.333333333333334
Feature_102,Feature_102,1,0.04184704184704185,0.11256569250179706,4.166666666666667
Feature_222,Feature_222,1,0.04184704184704185,0.012838774758446303,4.166666666666667
Feature_8044,Feature_8044,1,0.04146730462519936,0.7057535607638268,4.166666666666667
Feature_179,Feature_179,2,0.04116926844199571,0.1588763893951525,8.333333333333334
Feature_202,Feature_202,2,0.041051541051541046,0.0,8.333333333333334
Feature_156,Feature_156,1,0.03987240829346092,0.18599164621834988,4.166666666666667
Feature_217,Feature_217,2,0.03987240829346092,0.0,8.333333333333334
Feature_203,Feature_203,2,0.039451868720161404,0.0,8.333333333333334
Feature_15312,Feature_15312,1,0.0393939393939394,0.6667581194535085,4.166666666666667
Feature_219,Feature_219,2,0.037940379403794036,0.0,8.333333333333334
Feature_21361,Feature_21361,1,0.03751803751803751,0.6353278311640073,4.166666666666667
Feature_136,Feature_136,2,0.03694200065167807,0.02760455440775184,8.333333333333334
Feature_278,Feature_278,1,0.036616161616161616,0.006005065873380415,4.166666666666667
Feature_13830,Feature_13830,1,0.03581267217630854,0.6273728754905181,4.166666666666667
Feature_238,Feature_238,1,0.03515151515151515,0.0057486034075564536,4.166666666666667
Feature_6367,Feature_6367,1,0.034255599472990776,0.6205445690278811,4.166666666666667
Feature_259,Feature_259,1,0.03393939393939394,0.22157791684555775,4.166666666666667
Feature_292,Feature_292,1,0.0337995337995338,0.005342149427173427,4.166666666666667
Feature_190,Feature_190,2,0.0332614618328904,0.006372979631517646,8.333333333333334
Feature_17565,Feature_17565,1,0.032828282828282825,0.5794397809532867,4.166666666666667
Feature_293,Feature_293,1,0.03263403263403264,0.2180110955790397,4.166666666666667
Feature_231,Feature_231,2,0.03222222222222222,0.0,8.333333333333334
Feature_1723,Feature_1723,1,0.03151515151515152,0.5794397809532867,4.166666666666667
Feature_21977,Feature_21977,1,0.030303030303030304,0.5731784154725836,4.166666666666667
Feature_298,Feature_298,1,0.030303030303030304,0.002462538273280905,4.166666666666667
Feature_283,Feature_283,1,0.029258098223615466,0.1907170068300175,4.166666666666667
Feature_12707,Feature_12707,1,0.02918069584736251,0.5670005840242103,4.166666666666667
Feature_22398,Feature_22398,1,0.028138528138528136,0.5618416471867379,4.166666666666667
Feature_114,Feature_114,2,0.027829313543599257,0.0010365772386750234,8.333333333333334
Feature_235,Feature_235,1,0.027462121212121212,0.0011491241924863652,4.166666666666667
Feature_23547,Feature_23547,1,0.027168234064785787,0.5585597008620784,4.166666666666667
Feature_6518,Feature_6518,1,0.026262626262626262,0.5351369376861068,4.166666666666667
Feature_144,Feature_144,1,0.025454545454545455,0.0,4.166666666666667
Feature_3058,Feature_3058,1,0.025415444770283478,0.5084020885949836,4.166666666666667
Feature_7951,Feature_7951,1,0.02462121212121212,0.49428038600942437,4.166666666666667
Feature_137,Feature_137,1,0.024475524475524476,0.0,4.166666666666667
Feature_295,Feature_295,1,0.02441077441077441,0.0,4.166666666666667
Feature_9588,Feature_9588,1,0.023875114784205693,0.4916679451207553,4.166666666666667
Feature_153,Feature_153,1,0.0231729055258467,0.3217160649471152,4.166666666666667
Feature_22324,Feature_22324,1,0.0231729055258467,0.4527910824822303,4.166666666666667
Feature_1340,Feature_1340,1,0.02251082251082251,0.4160066743531436,4.166666666666667
Feature_239,Feature_239,1,0.021885521885521883,0.24589148411096698,4.166666666666667
Feature_22431,Feature_22431,1,0.021885521885521883,0.41022793499472676,4.166666666666667
Feature_6208,Feature_6208,1,0.021294021294021293,0.40214631739598833,4.166666666666667
Feature_220,Feature_220,1,0.020833333333333332,0.0,4.166666666666667
Feature_5978,Feature_5978,1,0.02073365231259968,0.40214631739598833,4.166666666666667
Feature_284,Feature_284,1,0.0202020202020202,0.1458663666750013,4.166666666666667
Feature_6147,Feature_6147,1,0.0202020202020202,0.3959691055476407,4.166666666666667
Feature_139,Feature_139,1,0.019886363636363636,0.0,4.166666666666667
Feature_19960,Feature_19960,1,0.0196969696969697,0.3894820180394372,4.166666666666667
Feature_148,Feature_148,1,0.0196969696969697,0.08223722604678954,4.166666666666667
Feature_152,Feature_152,1,0.019425019425019424,0.09166948126925041,4.166666666666667
Feature_291,Feature_291,1,0.01928374655647383,0.14149982373779987,4.166666666666667
Feature_16682,Feature_16682,1,0.019216555801921654,0.38885632343570603,4.166666666666667
Feature_18697,Feature_18697,1,0.018759018759018756,0.38885632343570603,4.166666666666667
Feature_126,Feature_126,1,0.018648018648018648,0.011889057983306977,4.166666666666667
Feature_1665,Feature_1665,1,0.01832276250880902,0.3673152299890467,4.166666666666667
Feature_294,Feature_294,1,0.018308080808080808,0.0,4.166666666666667
Feature_129,Feature_129,1,0.01818181818181818,0.0,4.166666666666667
Feature_23138,Feature_23138,1,0.01790633608815427,0.35481886502903304,4.166666666666667
Feature_23714,Feature_23714,1,0.017508417508417508,0.34874405142843257,4.166666666666667
Feature_11937,Feature_11937,1,0.017127799736495388,0.34566642733155345,4.166666666666667
Feature_18556,Feature_18556,1,0.016763378465506126,0.3425347560177543,4.166666666666667
Feature_14293,Feature_14293,1,0.016414141414141412,0.33819524522912203,4.166666666666667
Feature_232,Feature_232,1,0.01616161616161616,0.0,4.166666666666667
Feature_22046,Feature_22046,1,0.016079158936301793,0.30496857956524964,4.166666666666667
Feature_237,Feature_237,1,0.016079158936301793,0.004857069507763564,4.166666666666667
Feature_21854,Feature_21854,1,0.01575757575757576,0.2931141684534589,4.166666666666667
Feature_121,Feature_121,1,0.015460729746444031,0.052453116488473894,4.166666666666667
Feature_109,Feature_109,1,0.014141414141414142,0.0,4.166666666666667
