"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa04620","Toll-like receptor signaling pathway",13,-0.749371124401733,-2.15711547077693,0.000165668560472146,0.000904805214886335,0.000328654229276727,146,"tags=69%, list=11%, signal=62%","3665/5594/3551/841/9641/23118/8737/929/7096"
"hsa05145","Toxoplasmosis",10,-0.799703236354438,-2.13127982650878,0.000197544997819886,0.00103894035890459,0.000377376409090621,143,"tags=80%, list=11%, signal=72%","5594/3551/5170/841/23118/3688/1234/7043"
"hsa04814","Motor proteins",15,-0.714491898051773,-2.11146785441269,0.000233964018854308,0.00118653180990399,0.000430986350521094,227,"tags=60%, list=18%, signal=50%","80179/7283/829/7277/60/1639/10671/51143/84516"
"hsa04520","Adherens junction",13,-0.738702082816841,-2.12640391289631,0.000253140016827812,0.00121958204100654,0.000442991252848927,181,"tags=54%, list=14%, signal=47%","5908/5594/6093/1499/998/60/4089"
"hsa04670","Leukocyte transendothelial migration",16,-0.697383168735687,-2.09437676417199,0.000257658177677437,0.00121958204100654,0.000442991252848927,202,"tags=56%, list=16%, signal=48%","6494/5908/6093/5579/1499/998/60/4689/3688"
"hsa05131","Shigellosis",29,-0.574028819198209,-2.04524759224214,0.000273239973438761,0.00125161536220336,0.000454626780933761,143,"tags=41%, list=11%, signal=38%","5594/3551/6093/9474/998/60/23118/8678/3688/10092/8737/929"
"hsa04936","Alcoholic liver disease",14,-0.707080481827851,-2.05289062280115,0.000302795979746938,0.00134365716012704,0.000488059309460526,134,"tags=64%, list=10%, signal=58%","3551/841/1499/9641/6319/23118/8737/51422/929"
"hsa04931","Insulin resistance",10,-0.789345939542221,-2.10367671481741,0.000330441596226241,0.00142190020194322,0.000516479687881525,138,"tags=80%, list=11%, signal=72%","5500/64764/3551/5579/5170/1385/6197/51422"
"hsa04145","Phagosome",16,-0.689608096297091,-2.07102671532485,0.000382030243408854,0.00159553807541345,0.000579550524056775,81,"tags=50%, list=6%, signal=47%","7277/60/2215/4689/3688/811/51143/929"
"hsa05163","Human cytomegalovirus infection",32,-0.540580484319706,-1.97842818451925,0.000395090646058325,0.00160293919257949,0.000582238846822795,248,"tags=50%, list=19%, signal=41%","7186/10672/3845/4609/567/5594/64764/3551/6093/5579/841/1499/1385/1234/811/8737"
"hsa04613","Neutrophil extracellular trap formation",12,-0.744966657076163,-2.0906744489903,0.000430156263388046,0.00160742603687112,0.000583868612354966,188,"tags=67%, list=15%, signal=57%","55766/8364/5594/5579/3146/60/2215/4689"
"hsa05169","Epstein-Barr virus infection",28,-0.574626616033673,-2.02751745784417,0.000419954418976581,0.00160742603687112,0.000583868612354966,311,"tags=61%, list=24%, signal=47%","7186/6502/5706/1027/4609/567/930/79685/3665/3551/841/9641/23118/811/8737/4791/9612"
"hsa04014","Ras signaling pathway",22,-0.605883055105049,-2.026689034114,0.000408291911627477,0.00160742603687112,0.000583868612354966,181,"tags=59%, list=14%, signal=52%","5868/3845/5908/2113/5594/3551/5579/5058/10235/998/4763/5062/10125"
"hsa04650","Natural killer cell mediated cytotoxicity",18,-0.658764879857198,-2.05551084025464,0.000454458012308245,0.00161332594369427,0.000586011647450105,248,"tags=50%, list=19%, signal=41%","3845/3824/3802/3804/5594/3805/5579/5058/2215"
"hsa05165","Human papillomavirus infection",32,-0.537483761516047,-1.96709473121838,0.000448560613074941,0.00161332594369427,0.000586011647450105,312,"tags=56%, list=24%, signal=44%","5516/1108/5315/3845/1027/9296/7283/3659/5594/64764/3551/841/1499/998/9641/1385/5934/3688"
"hsa05152","Tuberculosis",16,-0.686640772495744,-2.06211526707097,0.000472584062897638,0.00163675455930401,0.000594521670911021,143,"tags=44%, list=11%, signal=39%","5594/841/1385/2215/7043/929/7096"
"hsa05207","Chemical carcinogenesis - receptor activation",16,-0.674243689542674,-2.02488442519749,0.000699582965761216,0.00236525669376411,0.000859136975496231,275,"tags=62%, list=21%, signal=50%","2053/3845/4609/5594/64764/5579/10728/9641/1385/6197"
"hsa04612","Antigen processing and presentation",10,-0.768488570762436,-2.04808998302293,0.000818596652654595,0.00253950813113819,0.000922430677729959,245,"tags=90%, list=19%, signal=73%","3824/5720/567/3802/3804/3805/5721/1385/811"
"hsa04022","cGMP-PKG signaling pathway",14,-0.67962286676391,-1.97317200244901,0.000779208630571322,0.00253950813113819,0.000922430677729959,303,"tags=71%, list=24%, signal=55%","488/10672/5500/490/5594/64764/6093/1258/4659/1385"
"hsa04062","Chemokine signaling pathway",21,-0.586574109589966,-1.9219190808006,0.000810559658260968,0.00253950813113819,0.000922430677729959,181,"tags=52%, list=14%, signal=46%","3845/5908/5594/3551/6374/6093/5579/5058/10235/998/1234"
"hsa04621","NOD-like receptor signaling pathway",20,-0.592360615124371,-1.88427065975178,0.000822657563608147,0.00253950813113819,0.000922430677729959,147,"tags=50%, list=11%, signal=45%","5585/3665/5594/3551/9474/841/9641/10010/23118/8737"
"hsa05140","Leishmaniasis",12,-0.7247206622071,-2.03385608837633,0.000864560871749218,0.00261207752741253,0.000948790206398918,143,"tags=58%, list=11%, signal=52%","5594/5579/2215/4689/23118/3688/7043"
"hsa04611","Platelet activation",16,-0.667499240855998,-2.00462953914664,0.000949835499721621,0.00280993002000979,0.00102065656768332,238,"tags=69%, list=19%, signal=57%","8773/10672/5500/5908/5594/6093/10235/4659/60/3688/10125"
"hsa04622","RIG-I-like receptor signaling pathway",11,-0.738937840373443,-2.01349342158238,0.00115682395067922,0.00335242859176427,0.0012177094217676,146,"tags=64%, list=11%, signal=57%","3665/3551/9474/841/9641/10010/8737"
"hsa04390","Hippo signaling pathway",12,-0.713422238806526,-2.00214819260263,0.00126860566284829,0.00360284008248914,0.00130866689430665,312,"tags=83%, list=24%, signal=64%","5516/10971/7531/5500/4609/3398/1499/60/4089/7043"
"hsa04550","Signaling pathways regulating pluripotency of stem cells",11,-0.735408715378804,-2.00387709180144,0.00132980226308641,0.00364262647374821,0.00132311858572025,248,"tags=64%, list=19%, signal=52%","3845/4609/3398/7994/5594/1499/4089"
"hsa04151","PI3K-Akt signaling pathway",28,-0.539114870394304,-1.9022175113514,0.00135957185287785,0.00364262647374821,0.00132311858572025,312,"tags=57%, list=24%, signal=44%","5516/10971/7531/3845/4170/1027/4609/930/5585/5594/64764/3551/5170/1385/5934/3688"
"hsa04380","Osteoclast differentiation",20,-0.57856291757647,-1.84038084669225,0.00133416064207689,0.00364262647374821,0.00132311858572025,143,"tags=55%, list=11%, signal=50%","11027/7186/488/6688/5594/3551/1385/2215/4689/23118/4791"
"hsa03082","ATP-dependent chromatin remodeling",16,-0.652250429558268,-1.95883440457075,0.00145180024244667,0.00381769693384123,0.00138670978323366,323,"tags=75%, list=25%, signal=57%","7528/8932/1108/55766/9031/283899/8467/54556/6601/5928/60/9274"
"hsa05225","Hepatocellular carcinoma",17,-0.646668253878707,-1.99210995844882,0.00156500500355026,0.0039754743335238,0.00144401958741784,248,"tags=53%, list=19%, signal=43%","3845/4609/5594/5579/1499/6601/60/4089/7043"
"hsa01240","Biosynthesis of cofactors",13,0.696047978244273,1.8744088641397,0.00156779269491079,0.0039754743335238,0.00144401958741784,307,"tags=77%, list=24%, signal=59%","204/55312/25902/7360/51727/1738/29926/51109/79717/4351"
"hsa05160","Hepatitis C",22,-0.569386157905201,-1.90460629766696,0.00164933709749082,0.00410887487445083,0.00149247493586427,312,"tags=59%, list=24%, signal=46%","5516/7186/10971/7531/3845/4609/3665/5594/3551/841/1499/9641/8737"
"hsa04024","cAMP signaling pathway",18,-0.620665415757758,-1.93663100336766,0.00181357759286347,0.00444013824459677,0.00161280040018712,353,"tags=72%, list=27%, signal=53%","51/116443/488/5500/5908/490/5594/64764/6093/5058/1258/4659/1385"
"hsa05210","Colorectal cancer",11,-0.722613719599679,-1.96901267097624,0.00189198454416873,0.00453512875494693,0.00164730399549592,248,"tags=64%, list=19%, signal=52%","3845/4609/5366/5594/1499/4089/7043"
"hsa03015","mRNA surveillance pathway",14,0.662707379911646,1.83274165145423,0.00191625158659729,0.00453512875494693,0.00164730399549592,309,"tags=71%, list=24%, signal=55%","11051/1478/8106/22916/9887/10921/26986/7919/10482/22985"
"hsa05167","Kaposi sarcoma-associated herpesvirus infection",28,-0.524765451460554,-1.85158689907848,0.00222582951171662,0.00518143919120918,0.00188206464321164,248,"tags=46%, list=19%, signal=38%","3845/4609/3091/3665/5594/3551/841/1499/7538/9641/1385/8678/1234"
"hsa00190","Oxidative phosphorylation",16,0.650938640902964,1.87430824834548,0.00228416467495117,0.00523147393295268,0.0019002388637115,318,"tags=69%, list=25%, signal=52%","51079/4713/7388/1347/29796/4729/7384/4731/27089/126328/6392"
"hsa04015","Rap1 signaling pathway",20,-0.559291294326067,-1.77907873894003,0.00236064318688915,0.00532081480219459,0.00193269032844726,337,"tags=65%, list=26%, signal=49%","2533/83593/889/3845/6494/5908/5594/5579/10235/1499/998/60/3688"
"hsa04218","Cellular senescence",16,-0.631541704386345,-1.89664209084697,0.00268818485917846,0.00596441015630222,0.00216646477137738,248,"tags=69%, list=19%, signal=56%","6009/83593/3845/5500/4609/2113/5594/3805/5928/5934/7043"
"hsa05226","Gastric cancer",13,-0.666802431557891,-1.91943590328963,0.00283320675378899,0.00609568725815206,0.00221414881875056,248,"tags=54%, list=19%, signal=44%","3845/1027/4609/5594/1499/4089/7043"
"hsa04666","Fc gamma R-mediated phagocytosis",16,-0.626979659702467,-1.88294138682747,0.00282603721833067,0.00609568725815206,0.00221414881875056,195,"tags=50%, list=15%, signal=43%","50807/5594/5579/5058/998/2215/10092/5788"
"hsa05100","Bacterial invasion of epithelial cells",13,-0.657109459383198,-1.89153402722984,0.00326574955838907,0.00692143936255594,0.00251408842672529,215,"tags=54%, list=17%, signal=45%","4735/1213/1499/998/60/3688/10092"
"hsa04919","Thyroid hormone signaling pathway",17,-0.611312539990146,-1.88319403548057,0.00350239312208401,0.00731382093141074,0.00265661397805134,248,"tags=76%, list=19%, signal=63%","90390/6009/488/3845/4609/3091/29079/5594/5579/5170/1499/9862/60"
"hsa04064","NF-kappa B signaling pathway",10,-0.716104175993218,-1.90848093966773,0.00363956131361584,0.00749011168889057,0.0027206484266541,134,"tags=60%, list=10%, signal=54%","3551/5579/23118/8737/4791/929"
"hsa03013","Nucleocytoplasmic transport",18,0.604507430655754,1.77467813157352,0.00398600534244134,0.00808589655180957,0.00293705656811467,348,"tags=61%, list=27%, signal=45%","51068/57187/79228/22916/10921/23534/7919/1434/10482/22985/51808"
"hsa05221","Acute myeloid leukemia",11,-0.689165313591347,-1.87787084309778,0.00410686406370719,0.00821372812741439,0.00298348909001709,292,"tags=64%, list=23%, signal=50%","6688/3845/4609/5371/5594/3551/929"
"hsa04921","Oxytocin signaling pathway",12,-0.672414813626588,-1.88706495333517,0.00478015607920471,0.00942753004509818,0.00342438081697414,248,"tags=67%, list=19%, signal=54%","3845/5500/5594/6093/5579/4659/60/51422"
"hsa05220","Chronic myeloid leukemia",14,-0.620978416094133,-1.80290758990563,0.00512585315226441,0.00997083763865131,0.00362172753368357,248,"tags=57%, list=19%, signal=47%","3845/1027/4609/613/5594/3551/4089/7043"
"hsa04910","Insulin signaling pathway",17,-0.578677649711541,-1.7826598132933,0.00757741139650108,0.0145404380851778,0.00528155275147302,248,"tags=47%, list=19%, signal=38%","3845/5500/23265/5594/3551/5170/5573/51422"
"hsa04217","Necroptosis",17,-0.572553537981466,-1.76379402872608,0.00802577384829777,0.0151954651527771,0.00551947955882934,111,"tags=35%, list=9%, signal=33%","27183/5119/841/3146/25978/8737"
"hsa04933","AGE-RAGE signaling pathway in diabetic complications",11,-0.664011413552381,-1.80933028462537,0.00834163483833689,0.0155856861453137,0.00566122031964692,248,"tags=64%, list=19%, signal=52%","3845/1027/5594/5579/998/4089/7043"
"hsa04625","C-type lectin receptor signaling pathway",14,-0.591569625936982,-1.71752405706439,0.00909715089025392,0.0167765639794293,0.00609378528533755,145,"tags=50%, list=11%, signal=45%","3659/5594/3551/5058/841/9641/4791"
"hsa04722","Neurotrophin signaling pathway",15,-0.584562314025737,-1.72749969360324,0.0113594120787468,0.0206799553228468,0.0075116220223832,287,"tags=67%, list=22%, signal=52%","581/11108/7531/3845/5908/5594/3551/5170/998/6197"
"hsa05164","Influenza A",21,-0.486645488440007,-1.59450141853717,0.0123148345625571,0.0221355254162419,0.00804033169307526,151,"tags=38%, list=12%, signal=34%","5371/3665/5594/3551/5579/841/9641/60"
"hsa05215","Prostate cancer",12,-0.625782346859703,-1.75619559718767,0.0135889261462379,0.0241203439095723,0.00876128133112709,248,"tags=67%, list=19%, signal=54%","3845/1027/5594/64764/3551/5170/1499/1385"
"hsa05212","Pancreatic cancer",10,-0.657127587232235,-1.75130311650974,0.0143663308738196,0.0251168586383098,0.00912324739271446,143,"tags=60%, list=11%, signal=54%","3845/5594/3551/998/4089/7043"
"hsa04110","Cell cycle",21,-0.476670800895714,-1.56181920157092,0.014504101467193,0.0251168586383098,0.00912324739271446,312,"tags=43%, list=24%, signal=33%","5516/10971/7531/6502/1027/4609/5934/4089/7043"
"hsa04662","B cell receptor signaling pathway",13,-0.5946228812347,-1.71166218529351,0.0156385576682169,0.0263823795051378,0.00958292509823391,343,"tags=62%, list=27%, signal=46%","11027/933/3845/930/973/5594/3551/5579"
"hsa04152","AMPK signaling pathway",13,-0.593749226273552,-1.70914731039182,0.0156385576682169,0.0263823795051378,0.00958292509823391,138,"tags=62%, list=11%, signal=55%","6009/5516/3953/64764/5170/1385/6319/51422"
"hsa04150","mTOR signaling pathway",15,-0.571889510731007,-1.6900490005232,0.0157922694220895,0.0263823795051378,0.00958292509823391,286,"tags=67%, list=22%, signal=52%","6009/6502/3845/9296/5594/3551/5579/5170/6249/6197"
"hsa05224","Breast cancer",11,-0.620334497103913,-1.69031731879924,0.0213473901679,0.0352480163237419,0.0128032083014333,248,"tags=45%, list=19%, signal=37%","3845/4609/5594/1499/4791"
"hsa04725","Cholinergic synapse",10,-0.622983783299435,-1.66030686038105,0.0261728680173524,0.0427189340053339,0.015516884849973,248,"tags=50%, list=19%, signal=41%","3845/5594/64764/5579/1385"
"hsa04012","ErbB signaling pathway",14,-0.544386715086196,-1.58053631983871,0.0266756822028941,0.0430448508273974,0.0156352682768159,248,"tags=50%, list=19%, signal=41%","3845/1027/4609/5594/5579/5058/5062"
"hsa04371","Apelin signaling pathway",12,-0.588234234488999,-1.65082057349285,0.0273120603721836,0.0435765457623603,0.0158283969040449,298,"tags=50%, list=23%, signal=39%","10672/3845/5594/8678/4089/51422"
"hsa04261","Adrenergic signaling in cardiomyocytes",12,-0.585809358658706,-1.64401540188924,0.0280078997513983,0.044190241829984,0.0160513109686376,312,"tags=67%, list=24%, signal=51%","7170/5516/488/5500/490/5594/64764/1385"
"hsa04140","Autophagy - animal",22,-0.453650535059585,-1.51746868802231,0.0306268186645293,0.0477912994545403,0.0173593304171421,248,"tags=50%, list=19%, signal=41%","6009/5516/3845/23192/3091/5594/5170/9474/3146/10010/8678"
