"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa05135","Yersinia infection",19,-0.649372300002766,-2.2647866969795,1.00083383181416e-05,9.61272144754801e-05,2.49403447490126e-05,429,"tags=95%, list=33%, signal=64%","6093/5585/23118/7456/2185/71/3688/60/6197/5594/2533/7186/5295/3551/10092/10096/998/2212"
"hsa04210","Apoptosis",20,-0.638887540513263,-2.25269657731423,8.29776648661288e-06,9.61272144754801e-05,2.49403447490126e-05,342,"tags=85%, list=27%, signal=63%","5366/1616/839/71/637/841/60/5170/8737/4170/5594/84823/7277/7186/5295/3551/3845"
"hsa05130","Pathogenic Escherichia coli infection",26,-0.589813949021727,-2.20646666151264,9.50539061703806e-06,9.61272144754801e-05,2.49403447490126e-05,429,"tags=85%, list=33%, signal=58%","6093/2534/581/23118/5058/7456/71/3688/841/5062/60/8737/5594/7277/7186/3551/2597/4690/10092/10096/998/2212"
"hsa03040","Spliceosome",30,-0.546987505683824,-2.10669928098999,1.01470681547091e-05,9.61272144754801e-05,2.49403447490126e-05,480,"tags=87%, list=37%, signal=56%","83443/26121/51690/56259/22985/6631/6426/79753/9416/57187/7536/79228/22916/11157/8559/7919/10286/9343/23451/988/22938/6428/3183/7307/6625/5093"
"hsa05014","Amyotrophic lateral sclerosis",41,-0.512931232677457,-2.08072642228886,1.01542832192409e-05,9.61272144754801e-05,2.49403447490126e-05,443,"tags=78%, list=35%, signal=53%","513/5530/11047/8678/581/1347/7388/25978/10010/10762/8021/27089/1616/84516/10671/7384/3084/71/637/60/1639/4731/53371/7277/7186/5868/10482/6428/23511/5706/5693/847"
"hsa05168","Herpes simplex virus 1 infection",24,-0.602500219567486,-2.21613739184655,1.13371365579057e-05,0.000100617086951414,2.61052486530724e-05,349,"tags=79%, list=27%, signal=59%","567/23118/1616/6426/5610/9641/811/5500/637/841/6009/5371/6772/7186/5295/3665/3551/10482/6428"
"hsa05161","Hepatitis B",22,-0.593262161844739,-2.14268299903663,2.95852735184155e-05,0.000233510806914367,6.05847163973524e-05,410,"tags=86%, list=32%, signal=60%","7043/581/23118/6776/2185/9641/637/841/6772/10971/5594/5295/3665/3551/3845/4089/1385/5579/4609"
"hsa05167","Kaposi sarcoma-associated herpesvirus infection",28,-0.559546553951526,-2.12227833244606,3.12444037420632e-05,0.000233510806914367,6.05847163973524e-05,439,"tags=82%, list=34%, signal=55%","5530/8678/581/3091/808/5610/9641/637/841/64422/7538/5743/6772/5594/7186/5295/3665/3551/1499/3845/1385/2793/4609"
"hsa05022","Pathways of neurodegeneration - multiple diseases",47,-0.481545368651895,-1.99261810001018,3.07116506190792e-05,0.000233510806914367,6.05847163973524e-05,495,"tags=79%, list=39%, signal=50%","51079/488/7317/513/5530/11047/8678/581/1347/7388/808/25978/10010/27089/1616/84516/10671/7384/1452/637/841/1639/4731/6310/5743/5621/5594/7277/7186/5868/1499/3845/3028/5706/5693/847/5579"
"hsa04666","Fc gamma R-mediated phagocytosis",16,-0.655220369074787,-2.17775181874195,3.84600278792468e-05,0.000260063045659669,6.74737331214856e-05,288,"tags=81%, list=22%, signal=64%","5058/2214/5788/6199/50807/5594/5295/10092/10096/5579/1785/998/2212"
"hsa05221","Acute myeloid leukemia",11,-0.720270636453473,-2.16597695138135,3.72638987317118e-05,0.000260063045659669,6.74737331214856e-05,185,"tags=82%, list=14%, signal=71%","6199/5371/6688/929/5594/5295/3551/3845/4609"
"hsa05225","Hepatocellular carcinoma",17,-0.634268592378268,-2.14751085573838,4.25897932417098e-05,0.000274897756378309,7.13226202612366e-05,254,"tags=76%, list=20%, signal=62%","1452/71/60/6199/6601/6464/5594/5295/1499/3845/4089/5579/4609"
"hsa04670","Leukocyte transendothelial migration",16,-0.651480032097869,-2.165320084262,4.76902567247263e-05,0.000294435498039615,7.63917155773648e-05,274,"tags=75%, list=21%, signal=60%","50848/2185/83593/71/3688/60/81/5295/1499/5908/5579/998"
"hsa04919","Thyroid hormone signaling pathway",17,-0.628063067959397,-2.12650014952462,5.82964394865819e-05,0.000344920600295609,8.94901483346651e-05,250,"tags=76%, list=19%, signal=62%","71/60/90390/5170/6009/6772/5594/29079/5295/1499/3845/5579/4609"
"hsa04390","Hippo signaling pathway",12,-0.688128960376268,-2.10300757189526,7.53228264211744e-05,0.000427833654072271,0.000111002059989099,251,"tags=83%, list=20%, signal=68%","5500/71/60/3398/10971/7531/1499/4089/5516/4609"
"hsa04814","Motor proteins",15,-0.654001475732411,-2.14232945463009,9.7946531674253e-05,0.000492074793194731,0.000127669516395964,306,"tags=80%, list=24%, signal=62%","84516/10671/829/71/60/4650/1639/80179/7277/10112/7170/51143"
"hsa05162","Measles",18,-0.60957155163079,-2.1056825833776,0.000124078782117652,0.000492074793194731,0.000127669516395964,406,"tags=89%, list=32%, signal=62%","581/4179/3561/23118/6776/5610/9641/637/841/6772/5295/3665/3551/1027/103/9367"
"hsa05206","MicroRNAs in cancer",16,-0.632027286743556,-2.10066511690392,0.00011316640662503,0.000492074793194731,0.000127669516395964,193,"tags=69%, list=15%, signal=59%","3925/5743/4170/6464/5594/5295/3551/3845/1027/5579/4609"
"hsa04910","Insulin signaling pathway",17,-0.616585491898022,-2.08763929548652,9.40993914346339e-05,0.000492074793194731,0.000127669516395964,407,"tags=88%, list=32%, signal=61%","3099/51422/808/23265/5500/5170/6009/6199/6464/5594/5295/5573/3551/3845/1977"
"hsa04510","Focal adhesion",20,-0.589206408545783,-2.07752253048538,0.000128216671466233,0.000492074793194731,0.000127669516395964,288,"tags=75%, list=22%, signal=59%","5058/5500/71/3688/5062/60/5170/81/6464/5594/5295/1499/5908/5579/998"
"hsa04217","Necroptosis",17,-0.611936917327074,-2.07190012051431,0.000119596975006934,0.000492074793194731,0.000127669516395964,406,"tags=88%, list=32%, signal=61%","581/5119/2495/25978/6776/5610/637/841/55766/8737/6772/27183/7186/55072/3146"
"hsa05417","Lipid and atherosclerosis",23,-0.564922315911084,-2.06283338249083,0.000100359517824003,0.000492074793194731,0.000127669516395964,439,"tags=83%, list=34%, signal=55%","5530/581/808/10010/23118/839/9641/637/841/5170/929/5594/7186/5295/3665/3551/3845/5908/998"
"hsa05220","Chronic myeloid leukemia",14,-0.638855999770653,-2.04960597615854,0.000127631099366548,0.000492074793194731,0.000127669516395964,410,"tags=93%, list=32%, signal=64%","7043/581/6776/1488/6464/5594/613/5295/3551/3845/4089/1027/4609"
"hsa04151","PI3K-Akt signaling pathway",28,-0.535426272927711,-2.0307936303639,0.000106581743422494,0.000492074793194731,0.000127669516395964,234,"tags=61%, list=18%, signal=51%","3688/5170/6009/6199/4170/10971/5594/7531/5295/3551/3845/1385/5516/2793/1027/1977/4609"
"hsa05170","Human immunodeficiency virus 1 infection",27,-0.535904412669634,-2.01722451421596,0.000112803285646784,0.000492074793194731,0.000127669516395964,473,"tags=81%, list=37%, signal=53%","1174/5530/581/567/808/23118/8451/5058/2185/811/637/841/5062/6199/8737/5594/7186/5295/3551/3845/2793/5579"
"hsa05203","Viral carcinogenesis",27,-0.53373449960331,-2.00905663627425,0.000119756365527488,0.000492074793194731,0.000127669516395964,342,"tags=70%, list=27%, signal=53%","5366/6502/6776/5610/841/1108/5315/81/10971/5594/7531/7186/5295/22938/3665/3845/1385/1027/998"
"hsa05163","Human cytomegalovirus infection",32,-0.504144625925628,-1.97046766971448,0.000104681792551826,0.000492074793194731,0.000127669516395964,439,"tags=75%, list=34%, signal=51%","5530/6093/581/567/808/2185/811/637/841/6009/6199/8737/5734/5743/5594/7186/5295/3551/1499/3845/1385/2793/5579/4609"
"hsa05222","Small cell lung cancer",11,-0.690494893951296,-2.07643620279893,0.000132519515595043,0.000495204505644634,0.000128481524815139,406,"tags=100%, list=32%, signal=69%","6502/1164/3688/5743/4149/7186/5295/3551/1027/4609"
"hsa04933","AGE-RAGE signaling pathway in diabetic complications",11,-0.687352710133543,-2.06698711882715,0.000150531344915375,0.000546716760326219,0.000141846453754023,410,"tags=100%, list=32%, signal=69%","581/6776/6772/5594/5295/3845/4089/1027/5579/998"
"hsa05169","Epstein-Barr virus infection",28,-0.528852463139501,-2.00586013023489,0.000154004721218653,0.000546716760326219,0.000141846453754023,349,"tags=71%, list=27%, signal=53%","567/6502/23118/5610/9641/811/637/841/8737/9612/6772/7186/5295/22938/3665/3551/1027/5706/9636/4609"
"hsa05212","Pancreatic cancer",10,-0.703881337945861,-2.05809599470069,0.000175480100351604,0.000607760347559214,0.000157684300701056,185,"tags=80%, list=14%, signal=69%","6199/6772/5594/5295/3551/3845/4089/998"
"hsa05205","Proteoglycans in cancer",19,-0.58999837675615,-2.05771092316555,0.000192354135063834,0.000650340170930105,0.000168731697424416,288,"tags=74%, list=22%, signal=58%","5058/5500/71/3688/60/5170/6199/5594/5295/1499/3845/5579/4609/998"
"hsa04622","RIG-I-like receptor signaling pathway",11,-0.672835018461646,-2.02332993782166,0.000266347831423483,0.000879567257258943,0.000228204996323669,335,"tags=91%, list=26%, signal=68%","10010/57169/9641/841/8737/7186/3665/3551/9636/103"
"hsa05010","Alzheimer disease",43,-0.449273778208911,-1.83299953736556,0.000291697470629666,0.000941387291577557,0.000244244293589433,495,"tags=74%, list=39%, signal=47%","51079/488/513/5530/11047/8678/1347/7388/808/27089/5610/7384/1452/102/637/841/4731/5743/5594/7277/51107/7186/5295/3551/2597/1499/3845/3028/5706/10313/5693/57142"
"hsa03013","Nucleocytoplasmic transport",18,-0.585617764169874,-2.02293746030314,0.000394650928717796,0.0012182702582158,0.000316081979522262,377,"tags=83%, list=29%, signal=60%","22985/7341/10762/8021/51808/6613/57187/79228/23633/22916/1434/7919/53371/10482/23511"
"hsa04621","NOD-like receptor signaling pathway",20,-0.566675180240616,-1.99807815621419,0.000392567238492253,0.0012182702582158,0.000316081979522262,444,"tags=85%, list=35%, signal=56%","9474/5585/10010/23118/7205/9641/841/8737/6772/5594/7531/7186/3665/3551/10135/11345/55072"
"hsa04015","Rap1 signaling pathway",20,-0.563351542125524,-1.98635911689769,0.000460001317561104,0.00138979121475908,0.000360583339633564,257,"tags=65%, list=20%, signal=53%","83593/71/3688/60/5594/2533/5295/1499/3845/25865/5908/5579/998"
"hsa05207","Chemical carcinogenesis - receptor activation",16,-0.60345402920468,-2.0056963605746,0.000527191154903974,0.00155960716659092,0.000404642333807874,300,"tags=75%, list=23%, signal=58%","6776/9641/23633/6199/6197/5594/5295/3845/1385/10728/5579/4609"
"hsa05226","Gastric cancer",13,-0.634656692067028,-1.99733078732114,0.000572361114856752,0.00165867914917671,0.000430346702899814,410,"tags=92%, list=32%, signal=63%","7043/581/1452/6199/6464/5594/5295/1499/3845/4089/1027/4609"
"hsa04144","Endocytosis",31,-0.47586699092797,-1.84622439448702,0.000618959924658602,0.00175784618603043,0.00045607573395897,347,"tags=58%, list=27%, signal=43%","25978/3561/829/7456/161/10254/5371/50807/27183/5868/10092/10096/8729/8766/1785/998/30011/1213"
"hsa04722","Neurotrophin signaling pathway",15,-0.610133608554157,-1.99863035385585,0.000633153620795778,0.0017628983167255,0.000457386516570737,202,"tags=67%, list=16%, signal=57%","5170/6197/6464/5594/7531/5295/3551/3845/5908/998"
"hsa04613","Neutrophil extracellular trap formation",12,-0.631210016157113,-1.92905620875002,0.000663822003672877,0.00181274470233747,0.000470319233371472,250,"tags=75%, list=19%, signal=61%","71/2214/60/55766/5594/5295/5579/3146/2212"
"hsa04935","Growth hormone synthesis, secretion and action",10,-0.664787593137628,-1.94378883059476,0.000698368299872534,0.00187109997324339,0.000485459592761444,145,"tags=70%, list=11%, signal=63%","6772/6464/5594/5295/3845/1385/5579"
"hsa04014","Ras signaling pathway",22,-0.522187295419103,-1.88598213769152,0.000836497858944257,0.00219967955500157,0.00057071004021538,288,"tags=64%, list=22%, signal=50%","5058/83593/5062/4763/6464/5594/5295/5868/3551/3845/2793/5908/5579/998"
"hsa04931","Insulin resistance",10,-0.658397628373452,-1.9251050551081,0.000876895520371362,0.0022639847980497,0.000587394128478424,251,"tags=90%, list=20%, signal=73%","51422/5500/5170/6199/6197/5295/3551/1385/5579"
"hsa04625","C-type lectin receptor signaling pathway",14,-0.583464566929134,-1.87189673992891,0.000923947886348248,0.00234286785466877,0.0006078604515449,544,"tags=100%, list=42%, signal=58%","4791/5530/808/5058/9641/841/5743/6772/5594/5295/3659/3551/3845"
"hsa04140","Autophagy - animal",22,-0.519556033289382,-1.87647881691031,0.000989550115880541,0.00246519502552696,0.000639598412849842,509,"tags=86%, list=40%, signal=53%","57617/79065/9474/8417/8678/3091/10010/64689/64422/5170/6009/27072/6199/5594/5295/11345/3845/5516/3146"
"hsa04620","Toll-like receptor signaling pathway",13,-0.610068662342598,-1.91994969391736,0.00135764463117447,0.00332388857977199,0.000862387696753296,375,"tags=85%, list=29%, signal=61%","1326/23118/9641/841/8737/6772/929/5594/5295/3665/3551"
"hsa04668","TNF signaling pathway",16,-0.571616621479919,-1.89987856880703,0.00166505345028431,0.00400741677865037,0.00103973007600269,375,"tags=75%, list=29%, signal=54%","1326/23118/841/9530/8737/5743/5594/7186/5295/3659/3551/1385"
"hsa04150","mTOR signaling pathway",15,-0.585978240845127,-1.91950399458805,0.00170013278163503,0.0040236475832029,0.00104394118170572,202,"tags=67%, list=16%, signal=57%","5170/6009/6199/6197/5594/5295/3551/3845/1977/5579"
"hsa05210","Colorectal cancer",11,-0.622574577905582,-1.87218819984004,0.00178625046455802,0.00409646338383485,0.00106283334643603,410,"tags=91%, list=32%, signal=62%","7043/581/5366/6199/5594/5295/1499/3845/4089/4609"
"hsa05215","Prostate cancer",12,-0.604212655932116,-1.84654892269813,0.0018174450224056,0.00409646338383485,0.00106283334643603,202,"tags=67%, list=16%, signal=57%","5170/5594/5295/3551/1499/3845/1385/1027"
"hsa04360","Axon guidance",14,-0.564446163542356,-1.81088105994386,0.00179546287520247,0.00409646338383485,0.00106283334643603,439,"tags=86%, list=34%, signal=57%","5530/6093/2534/5058/3688/5062/5170/5594/5295/4690/3845/998"
"hsa05152","Tuberculosis",16,-0.566325033107409,-1.88229094982238,0.00192742251550686,0.00427646870628084,0.00110953598754507,483,"tags=88%, list=38%, signal=55%","2215/5530/7043/581/808/2214/637/841/6772/929/5594/5868/1385/2212"
"hsa04921","Oxytocin signaling pathway",12,-0.601886862034155,-1.83944100767098,0.00204856276987955,0.00447532174342917,0.00116112869547829,439,"tags=92%, list=34%, signal=61%","5530/6093/51422/808/5500/71/60/5743/5594/3845/5579"
"hsa04810","Regulation of actin cytoskeleton",23,-0.492262109926526,-1.79751212634276,0.00213666020172352,0.00459705679764757,0.00119271303126512,288,"tags=61%, list=22%, signal=48%","5058/5500/71/3688/5062/60/81/5594/5295/10092/10096/3845/7114/998"
"hsa04657","IL-17 signaling pathway",12,-0.598888928027932,-1.83027894898988,0.00225929106978506,0.0047883482374549,0.00124234387183782,421,"tags=83%, list=33%, signal=57%","84818/23118/6426/9641/841/5743/5594/7186/3551/5597"
"hsa04066","HIF-1 signaling pathway",10,-0.630922158439746,-1.84476885129838,0.00260901953852347,0.00544824668338725,0.0014135554775282,185,"tags=90%, list=14%, signal=78%","3099/3091/6199/5594/5295/2597/1027/1977/5579"
"hsa04820","Cytoskeleton in muscle cells",11,-0.60811834615268,-1.82871583931901,0.0026663754558281,0.00548732340184914,0.00142369398861913,370,"tags=82%, list=29%, signal=59%","3930/476/752/829/71/3688/60/84823/7170"
"hsa04550","Signaling pathways regulating pluripotency of stem cells",11,-0.607386117607037,-1.8265139028902,0.00270836475948918,0.00549411136924947,0.00142545513657325,187,"tags=64%, list=15%, signal=55%","3398/5594/5295/1499/3845/4089/4609"
"hsa04110","Cell cycle",21,-0.506399529329263,-1.80588608023455,0.00289823942472548,0.00579647884945095,0.00150390481638831,513,"tags=95%, list=40%, signal=58%","8556/246184/9232/5934/4173/4176/7043/9088/6502/5885/10971/8243/7531/4089/4171/5516/1027/9212/902/4609"
"hsa04062","Chemokine signaling pathway",21,-0.504061786692764,-1.79754938827116,0.00313165130663695,0.00617631229920066,0.0016024531539809,145,"tags=48%, list=11%, signal=43%","6772/6464/5594/5295/3551/3845/2793/5908/5579/998"
"hsa05016","Huntington disease",34,-0.436672066911197,-1.72728214843189,0.0034264045577348,0.00666506092052522,0.00172925969027711,443,"tags=68%, list=35%, signal=46%","513/11047/8678/581/1347/7388/27089/84516/10671/6874/7384/841/5432/161/1639/4731/7277/7186/5438/1385/5706/5693/1213"
"hsa05224","Breast cancer",11,-0.595842314344747,-1.79179971279006,0.0035061634726717,0.00672804342053217,0.00174560059094608,254,"tags=73%, list=20%, signal=59%","1452/6199/6464/5594/5295/1499/3845/4609"
"hsa04068","FoxO signaling pathway",15,-0.555280533274226,-1.81894672436918,0.00390812505133132,0.00739938343052063,0.00191978072696977,519,"tags=93%, list=40%, signal=56%","901/5934/7043/51422/6502/5170/5594/5295/3551/11345/3845/4089/1027/847"
"hsa04926","Relaxin signaling pathway",10,-0.61729989798399,-1.80493838816296,0.00400895578451946,0.00749041738686531,0.00194339961853437,129,"tags=60%, list=10%, signal=54%","6464/5594/5295/3845/1385/2793"
"hsa04936","Alcoholic liver disease",14,-0.54085364033891,-1.73519048715782,0.00406231348217352,0.00749153914894338,0.00194369066132704,421,"tags=79%, list=33%, signal=53%","84818/6319/51422/23118/9641/841/8737/929/3551/1499/37"
"hsa04725","Cholinergic synapse",10,-0.614940804214373,-1.7980405757383,0.00430591279681283,0.00783896945060797,0.0020338319553097,126,"tags=60%, list=10%, signal=55%","5594/5295/3845/1385/2793/5579"
"hsa04662","B cell receptor signaling pathway",13,-0.577135678871267,-1.81630616092097,0.00439587270835008,0.00790144208336343,0.00205004057018325,126,"tags=54%, list=10%, signal=49%","5594/5295/3551/973/3845/27071/5579"
"hsa04010","MAPK signaling pathway",31,-0.430091640836141,-1.66862945805129,0.00502539851749207,0.00892008236854842,0.00231432826463451,439,"tags=65%, list=34%, signal=44%","5530/7043/1326/23118/1616/5058/5062/3925/4763/4149/6197/929/5594/7186/3551/3845/5908/5579/4609/998"
"hsa01521","EGFR tyrosine kinase inhibitor resistance",13,-0.564326829005677,-1.77599537478021,0.00607044723998225,0.0106420186182405,0.00276108711370213,266,"tags=69%, list=21%, signal=55%","3084/6199/4763/6464/5594/5295/3845/1977/5579"
"hsa05145","Toxoplasmosis",10,-0.590788568794276,-1.72742125924068,0.00814276896404332,0.0141008925962701,0.00365849696715682,410,"tags=80%, list=32%, signal=55%","7043/23118/3688/841/5170/6772/5594/3551"
"hsa04530","Tight junction",16,-0.521501881765399,-1.73331252368669,0.00843905077592272,0.014266014406917,0.00370133805961523,274,"tags=75%, list=21%, signal=60%","6093/51422/50848/71/3688/60/81/7277/10092/10096/5516/998"
"hsa04145","Phagosome",16,-0.519640803873961,-1.72712687080685,0.00843905077592272,0.014266014406917,0.00370133805961523,255,"tags=62%, list=20%, signal=51%","811/71/2214/3688/60/929/7277/5868/51143/2212"
"hsa04520","Adherens junction",13,-0.549340077281209,-1.72883050439379,0.00950829574024165,0.0158844470013449,0.00412124273570845,429,"tags=77%, list=33%, signal=52%","6093/2534/71/60/81/5594/1499/4089/5908/998"
"hsa04660","T cell receptor signaling pathway",19,-0.484757639951707,-1.69066751725802,0.00964956655777143,0.0159330052465528,0.00413384124261934,439,"tags=74%, list=34%, signal=49%","5530/2534/1326/5058/5788/5062/5170/5594/5295/3551/4690/3845/5516/998"
"hsa04218","Cellular senescence",16,-0.511153177549839,-1.69891660058851,0.0102415148305498,0.0167160357004376,0.00433699962576217,471,"tags=81%, list=37%, signal=52%","5934/5530/7043/808/678/83593/5500/6009/5928/5594/5295/3845/4609"
"hsa04064","NF-kappa B signaling pathway",10,-0.578136435962427,-1.69042737617845,0.0112248772409952,0.0181128700934241,0.00469941032816785,177,"tags=60%, list=14%, signal=52%","8737/5743/929/7186/3551/5579"
"hsa05166","Human T-cell leukemia virus 1 infection",25,-0.440071375155461,-1.63334647162835,0.0121324235124369,0.0193573498737758,0.00502229240609453,613,"tags=84%, list=48%, signal=45%","2113/917/246184/9232/4791/5530/7043/581/567/3561/6776/811/7538/6688/5594/5295/3551/3845/4089/1385/4609"
"hsa04380","Osteoclast differentiation",20,-0.471726542528835,-1.66329236430136,0.0124014635269683,0.0195667535647722,0.00507662249641976,686,"tags=95%, list=53%, signal=45%","11027/4689/2885/6773/2215/4791/488/5530/2534/23118/2214/6688/6772/5594/7186/5295/3551/1385/2212"
"hsa05230","Central carbon metabolism in cancer",10,-0.569477164777887,-1.66510831971087,0.0141381534041298,0.0220617338833674,0.00572394874661126,500,"tags=90%, list=39%, signal=55%","3418/3099/3091/5315/5594/5295/3417/3845/4609"
"hsa05418","Fluid shear stress and atherosclerosis",11,-0.5392077901686,-1.62149001556015,0.014672369886173,0.0226464839547453,0.00587566299789537,348,"tags=73%, list=27%, signal=53%","808/7341/6613/71/60/5295/3551/1499"
"hsa04137","Mitophagy - animal",11,-0.538396583962118,-1.61905057980207,0.0150116116972015,0.0229209554946517,0.00594687503567687,467,"tags=82%, list=36%, signal=53%","79065/221960/8678/3091/7186/5868/11345/3845/6477"
"hsa03015","mRNA surveillance pathway",14,-0.499243516128609,-1.60169505269254,0.0157437369292579,0.0237830919569641,0.00617055758705517,529,"tags=86%, list=41%, signal=51%","9887/10921/22985/11051/8106/5500/1478/22916/7919/26986/10482/5516"
"hsa03010","Ribosome",24,-0.441550413520574,-1.62412618287626,0.017329746982342,0.025903411278869,0.00672067750007721,601,"tags=83%, list=47%, signal=45%","64432/128308/10573/219927/6150/64951/64960/6183/51264/6182/64969/65003/2197/6201/4736/6176/6189/6203/6227/6209"
"hsa05140","Leishmaniasis",12,-0.531821145192725,-1.62531147449856,0.0190291292405876,0.0281472536683691,0.00730284565154128,483,"tags=83%, list=38%, signal=52%","2215/7043/23118/2214/3688/5743/6772/5594/5579/2212"
"hsa05202","Transcriptional misregulation in cancer",16,-0.487288636900749,-1.61959817696352,0.019596158834581,0.0286871603557783,0.00744292522203293,187,"tags=50%, list=15%, signal=43%","3398/5371/4149/6688/929/1027/4609/1025"
"hsa04211","Longevity regulating pathway",13,-0.502858230606268,-1.58254728611868,0.0281214848143982,0.0407474575882096,0.0105719867723302,444,"tags=77%, list=35%, signal=51%","9474/581/51422/6009/6199/5295/3845/1385/1977/847"
"hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer",10,-0.549991533936419,-1.60813380337254,0.0286368843069874,0.0410751269857799,0.0106570010711809,185,"tags=80%, list=14%, signal=69%","5530/3091/6199/6772/5594/5295/3551/3845"
"hsa05231","Choline metabolism in cancer",14,-0.489753031984631,-1.57124726316702,0.0300668151447661,0.0426948775055679,0.0110772476849138,202,"tags=50%, list=16%, signal=43%","5170/6009/6199/5594/5295/3845/5579"
"hsa04659","Th17 cell differentiation",10,-0.537333152837275,-1.57112165084756,0.0332187857961054,0.0467036394361086,0.0121173267625189,439,"tags=80%, list=34%, signal=53%","5530/3091/3561/6776/6772/5594/3551/4089"
"hsa04148","Efferocytosis",15,-0.475496290399385,-1.55759542797537,0.0342541436464088,0.0476871411548045,0.0123724977051012,575,"tags=87%, list=45%, signal=48%","961/57617/488/3091/23166/811/102/27072/5734/5743/5594/5868/1385"
"hsa04141","Protein processing in endoplasmic reticulum",18,-0.455748999030768,-1.57432335397456,0.035031847133758,0.0482963329416857,0.0125305533948036,555,"tags=83%, list=43%, signal=48%","56681/10113/9373/10427/91445/581/5034/6238/7323/7841/811/7321/9601/7186/55666"
"hsa05211","Renal cell carcinoma",12,-0.502753438902751,-1.53647695372498,0.0364880273660205,0.0496977410117722,0.0128941507443442,410,"tags=75%, list=32%, signal=52%","7043/3091/5058/5062/5594/5295/3845/5908/998"
"hsa04114","Oocyte meiosis",14,-0.477178738636773,-1.53090586103415,0.0367483296213808,0.0496977410117722,0.0128941507443442,574,"tags=86%, list=45%, signal=48%","246184/9232/5530/9088/808/5500/6197/10971/8243/5594/7531/5516"
