"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa05160","Hepatitis C",22,-0.640857260287584,-2.07225169033657,0.000319020092694353,0.00411825937841802,0.00277806970671638,290,"tags=73%, list=23%, signal=57%","5594/3665/1499/2885/3845/5295/8737/7186/5610/6772/841/5521/7531/5516/9641/3551"
"hsa04622","RIG-I-like receptor signaling pathway",11,-0.751418050030372,-2.00345417489862,0.000556824566453611,0.00639653334762985,0.00431493354065468,196,"tags=73%, list=15%, signal=62%","8737/103/7186/10010/9636/841/9641/3551"
"hsa05165","Human papillomavirus infection",32,-0.558068304130433,-1.96705681262258,0.000585598123374564,0.00639653334762985,0.00431493354065468,290,"tags=66%, list=23%, signal=52%","5523/5594/5743/1499/2885/3845/64764/5295/1027/9636/5610/6772/7283/5734/841/5521/5315/5934/5516/9641/3551"
"hsa04114","Oocyte meiosis",14,-0.697137093454612,-1.98340624140935,0.000818614921130571,0.00830309420003864,0.00560104946036706,191,"tags=57%, list=15%, signal=49%","246184/9985/8243/7531/9232/9088/5516/6197"
"hsa05206","MicroRNAs in cancer",16,-0.679011337847873,-2.00090530446025,0.000964596893316559,0.00913151725673009,0.00615988191521452,290,"tags=62%, list=23%, signal=49%","2885/5579/3845/5295/1027/6464/3925/5154/3551/113130"
"hsa04620","Toll-like receptor signaling pathway",13,-0.703201656577037,-1.97567323584582,0.00121136725813771,0.0107508844159722,0.00725226450595605,243,"tags=69%, list=19%, signal=57%","5295/8737/6772/841/929/23118/1326/9641/3551"
"hsa04668","TNF signaling pathway",16,-0.66281963730177,-1.95319172781569,0.00169024095398761,0.01411848326272,0.00952395831658651,246,"tags=81%, list=19%, signal=67%","5594/5743/8986/64764/5295/6374/8737/7186/841/23118/1326/3551/2919"
"hsa04722","Neurotrophin signaling pathway",15,-0.641696396252504,-1.86831082655259,0.00183917253978808,0.0145090278138837,0.00978740942226404,308,"tags=67%, list=24%, signal=51%","11108/2885/3845/5295/5170/6464/7531/5908/6197/3551"
"hsa05200","Pathways in cancer",49,-0.45997079614606,-1.78543888138991,0.00210539478228626,0.0157350557412973,0.0106144556890886,309,"tags=47%, list=24%, signal=37%","1488/2885/5579/7170/3845/6502/6776/5295/1027/7186/6772/10235/5734/1164/4259/841/54331/2793/10125/5154/2790/3551/3561"
"hsa04014","Ras signaling pathway",22,-0.589131227250722,-1.90499235500979,0.00238155660368863,0.0169090518861893,0.0114064026808245,290,"tags=64%, list=23%, signal=50%","2885/5579/3845/5295/5868/10235/6464/54331/5908/2793/10125/5154/2790/3551"
"hsa04064","NF-kappa B signaling pathway",10,-0.718254218050459,-1.85739949000182,0.00313682035395295,0.019462470833093,0.0131288720964527,196,"tags=80%, list=15%, signal=68%","5579/8737/55367/7186/929/23118/3551/2919"
"hsa04210","Apoptosis",20,-0.576931489799995,-1.81341967532392,0.00315237203634605,0.019462470833093,0.0131288720964527,303,"tags=55%, list=24%, signal=43%","84823/3845/5295/8737/55367/7186/5170/841/1522/7277/3551"
"hsa05169","Epstein-Barr virus infection",28,-0.511153770479979,-1.75912704771618,0.00298951216269482,0.019462470833093,0.0131288720964527,260,"tags=50%, list=20%, signal=41%","6502/5295/1027/8737/7186/11047/9636/5610/6772/3112/841/23118/9641/3551"
"hsa04630","JAK-STAT signaling pathway",11,-0.695178161080557,-1.85350563385973,0.00343698585284719,0.0203354996293459,0.0137177944126796,290,"tags=64%, list=23%, signal=50%","2885/6776/5295/6772/10254/5154/3561"
"hsa04072","Phospholipase D signaling pathway",16,-0.637513107809121,-1.87861864445627,0.0036821032877396,0.0209143466743609,0.0141082694393391,392,"tags=75%, list=31%, signal=53%","5594/2185/10555/10672/2885/10554/3845/5295/1785/6464/1606/5154"
"hsa04660","T cell receptor signaling pathway",19,-0.578940136528855,-1.80020923706904,0.00418936314702799,0.0220329469214065,0.0148628478120681,290,"tags=53%, list=23%, signal=41%","2885/3845/5295/5170/5788/5521/10125/5516/1326/3551"
"hsa05163","Human cytomegalovirus infection",32,-0.506045303058085,-1.78368822151099,0.00418256856382216,0.0220329469214065,0.0148628478120681,416,"tags=59%, list=32%, signal=41%","9138/5594/5743/1499/2185/10672/2885/5579/3845/64764/5295/8737/7186/5734/841/54331/2793/2790/3551"
"hsa04657","IL-17 signaling pathway",12,-0.671898380605787,-1.83704469369691,0.00473624400675703,0.0230209578787105,0.0155293340768173,227,"tags=92%, list=18%, signal=76%","5594/5743/5597/84818/6374/7186/841/23118/9641/3551/2919"
"hsa04926","Relaxin signaling pathway",10,-0.70656111059912,-1.8271612104751,0.00486358265043179,0.0230209578787105,0.0155293340768173,290,"tags=80%, list=23%, signal=62%","2885/3845/64764/5295/6464/54331/2793/2790"
"hsa05161","Hepatitis B",22,-0.563240717849075,-1.8212737874037,0.00485651077285095,0.0230209578787105,0.0155293340768173,392,"tags=64%, list=31%, signal=45%","5594/3665/2185/2885/5579/3845/64764/6776/5295/6772/841/23118/9641/3551"
"hsa04936","Alcoholic liver disease",14,-0.640088365924566,-1.82109842088176,0.00536690710281104,0.0230984316939092,0.0155815958795088,227,"tags=64%, list=18%, signal=54%","84818/8737/79602/841/929/23118/9641/3551/2919"
"hsa04725","Cholinergic synapse",10,-0.701790409133013,-1.81482421579075,0.00536794539365497,0.0230984316939092,0.0155815958795088,281,"tags=70%, list=22%, signal=55%","5579/3845/64764/5295/54331/2793/2790"
"hsa05132","Salmonella infection",33,-0.473392498617269,-1.67566539071787,0.00533679677434943,0.0230984316939092,0.0155815958795088,196,"tags=42%, list=15%, signal=37%","51143/8737/23265/7186/5788/10671/1785/5868/1639/841/7277/929/23118/3551"
"hsa05145","Toxoplasmosis",10,-0.697625466233975,-1.80405370776985,0.00580025689478284,0.0242246023252695,0.0163412810348371,176,"tags=60%, list=14%, signal=52%","5170/6772/3112/841/23118/3551"
"hsa05417","Lipid and atherosclerosis",23,-0.529200082930489,-1.71904206965247,0.0062549806328386,0.025377349996088,0.0171188943635583,178,"tags=52%, list=14%, signal=46%","3845/5295/7186/5170/10010/841/929/23118/5908/9641/3551/2919"
"hsa04146","Peroxisome",10,0.690971155092881,1.77867370024257,0.00800805499533446,0.0315873280371526,0.021307982589925,93,"tags=50%, list=7%, signal=47%","2053/5264/847/2180/5830"
"hsa04935","Growth hormone synthesis, secretion and action",10,-0.682882010483105,-1.76592725267313,0.00876149464694006,0.0336251956720402,0.0226826746193896,290,"tags=90%, list=23%, signal=70%","5594/2885/5579/3845/64764/6776/5295/6772/6464"
"hsa04141","Protein processing in endoplasmic reticulum",18,-0.570152969362735,-1.7435034635351,0.00992960169817385,0.0362234611851232,0.0244353963517139,325,"tags=61%, list=25%, signal=46%","9601/10299/10113/5034/7323/7326/10525/7186/7321/56681/10427"
"hsa04120","Ubiquitin mediated proteolysis",12,-0.637649168801515,-1.74340354999954,0.00994869708605495,0.0362234611851232,0.0244353963517139,327,"tags=67%, list=25%, signal=50%","7317/6502/7323/7326/246184/7321/64326/11065"
"hsa04260","Cardiac muscle contraction",10,0.672797974487108,1.73189293645092,0.0121263799151941,0.042005372869837,0.0283357222472585,146,"tags=60%, list=11%, signal=54%","29796/476/1347/488/1337/1329"
"hsa05215","Prostate cancer",12,-0.625446136584491,-1.71003910646407,0.0126684428952564,0.042005372869837,0.0283357222472585,392,"tags=83%, list=31%, signal=58%","5594/1499/2885/3845/64764/5295/1027/5170/5154/3551"
"hsa04662","B cell receptor signaling pathway",13,-0.604415594938411,-1.69812983669618,0.0129484717007374,0.042005372869837,0.0283357222472585,290,"tags=54%, list=23%, signal=42%","2885/5579/3845/27071/5295/3635/3551"
"hsa05166","Human T-cell leukemia virus 1 infection",25,-0.500568084180386,-1.6602871362002,0.0130157493399495,0.042005372869837,0.0283357222472585,264,"tags=40%, list=21%, signal=32%","3845/64764/6776/5295/246184/55697/3112/9232/3551/3561"
"hsa04814","Motor proteins",15,-0.567943334528048,-1.65357743469327,0.0125239359420786,0.042005372869837,0.0283357222472585,280,"tags=53%, list=22%, signal=42%","7170/51143/10671/7283/1639/7277/10112/3833"
"hsa05152","Tuberculosis",16,-0.584133074120139,-1.72131877830222,0.0148742342826592,0.04693647262528,0.0316621127420347,144,"tags=31%, list=11%, signal=28%","5868/6772/3112/841/929"
"hsa05203","Viral carcinogenesis",27,-0.497773290414532,-1.69492192630372,0.0160396108407492,0.0495135812910084,0.0334005626203244,290,"tags=56%, list=23%, signal=44%","2885/3845/6502/64764/6776/5295/81/1027/55697/7186/5610/841/7531/5315/5934"
