"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa05135","Yersinia infection",19,0.563937235916578,1.71683110311843,0.00827934591756985,0.0286748078120712,0.0163673847407671,143,"tags=42%, list=11%, signal=38%","2185/6197/23118/2533/2212/7456/3551/3688"
"hsa04081","Hormone signaling",12,0.66144884323118,1.77401187365918,0.00855864973731608,0.0289363872071163,0.0165166924755223,315,"tags=67%, list=25%, signal=51%","90/10672/6776/54331/3953/2793/5295/551"
"hsa00230","Purine metabolism",10,-0.685458401623839,-1.70902675595039,0.00886497686717951,0.0292750398869649,0.0167099931156138,132,"tags=60%, list=10%, signal=54%","10606/5140/204/50484/1633/9061"
"hsa04014","Ras signaling pathway",22,0.525845426553106,1.66365039071378,0.00971247998666036,0.0313448217751311,0.0178914105017428,351,"tags=68%, list=27%, signal=50%","6464/5058/2885/10235/3551/2113/54331/83593/808/5579/2793/5295/5154/5062/10125"
"hsa05034","Alcoholism",16,0.599389943669708,1.74806889705889,0.0103773952614878,0.0327464472695838,0.0186914487750775,231,"tags=56%, list=18%, signal=47%","64764/6464/2885/1385/135/54331/808/2793/116443"
"hsa04666","Fc gamma R-mediated phagocytosis",16,0.593477783258878,1.73082659288322,0.0119378783446328,0.0368517114116926,0.0210347055500395,291,"tags=56%, list=23%, signal=44%","2215/5788/5058/3635/2212/2214/5579/5295/50807"
"hsa04080","Neuroactive ligand-receptor interaction",10,0.668409105461172,1.68946255737971,0.0125818100011395,0.0380131280885491,0.0216976342684825,315,"tags=70%, list=25%, signal=53%","53829/135/3953/116443/10857/5734/551"
"hsa05215","Prostate cancer",12,0.642750031974602,1.72386149010051,0.0131126880602593,0.0387917021782671,0.0221420390491221,352,"tags=75%, list=27%, signal=55%","64764/2885/1385/3551/5170/5295/5154/1499/2119"
"hsa03013","Nucleocytoplasmic transport",18,-0.554214575761852,-1.66366692811391,0.0135274437321161,0.039201979795112,0.0223762227147786,201,"tags=44%, list=16%, signal=38%","8021/7341/10482/79228/6613/53371/22985/23511"
"hsa04670","Leukocyte transendothelial migration",16,0.582668011832096,1.69930083003878,0.0147467547098277,0.0410595915450106,0.0234365348329564,277,"tags=56%, list=22%, signal=45%","2185/4689/50848/9080/3688/83593/5579/5295/6093"
"hsa04510","Focal adhesion",20,0.53943945739373,1.66951168277241,0.0146294758080523,0.0410595915450106,0.0234365348329564,338,"tags=65%, list=26%, signal=49%","2534/6464/5058/2885/3688/5170/5579/5295/4659/6093/5154/5062/1499"
"hsa04151","PI3K-Akt signaling pathway",28,0.483821782816797,1.63845793864131,0.0156423380992417,0.0423480461385723,0.024171975927873,250,"tags=46%, list=19%, signal=38%","3561/1977/930/64764/6009/2885/1385/3551/3688/5170/54331/2793/5295"
"hsa04010","MAPK signaling pathway",31,0.456165265988548,1.58633588598527,0.0158059608827066,0.0423480461385723,0.024171975927873,141,"tags=35%, list=11%, signal=32%","5530/1326/6197/3925/23118/5058/8986/2885/929/10235/3551"
"hsa05170","Human immunodeficiency virus 1 infection",27,0.48957511145317,1.6413432230723,0.0164319194689912,0.0432098623073473,0.0246638947195385,250,"tags=44%, list=19%, signal=37%","1234/5530/2185/917/23118/5058/3551/54331/808/5579/2793/5295"
"hsa05200","Pathways in cancer",49,0.374691916800463,1.42664756984623,0.0167861728941557,0.0433388463812746,0.024737517949282,351,"tags=49%, list=27%, signal=37%","3561/6688/10672/6776/2885/10235/3551/3688/2113/54331/83593/808/5579/7043/2793/5295/5734/6093/6772/5154/112398/7186/1499/10125"
"hsa05166","Human T-cell leukemia virus 1 infection",25,0.478066228041656,1.55981709340133,0.0186618211944195,0.0473210466001351,0.0270105306761335,164,"tags=40%, list=13%, signal=36%","3561/5530/3112/64764/917/6688/6776/1385/3551/2113"
"hsa04722","Neurotrophin signaling pathway",15,0.55826362390037,1.60342657115427,0.0198332106945909,0.0494090512040686,0.0282023494641459,250,"tags=60%, list=19%, signal=49%","6197/6464/11108/2885/3551/5664/5170/808/5295"
